canonical_configuration_id,row_count,unique_technical_signatures,unique_package_contexts,identity_status
CFG731_6204dd6ea742eb13,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_620cb319c2b7c332,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_624c46bfa7e46ad0,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_624f3002b3cf1e19,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_62b88f35eaf74362,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_62d0f0f6bab9bdcb,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_631ccc0b317dc962,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_631dadb7c0c7adf5,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_633572f6d3593691,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_6357400dd5c2804a,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_63b50b6b631946e6,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_63b6f6fcf28b1885,1,1,1,UNIQUE_ROW
CFG731_63bbe1210f9fb0c1,1,1,1,UNIQUE_ROW
CFG731_63eca10a00ae1f5d,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_63eea9420833169a,1,1,1,UNIQUE_ROW
CFG731_63f33b68f29fecef,1,1,1,UNIQUE_ROW
CFG731_63fe6cb51777cd72,1,1,1,UNIQUE_ROW
CFG731_6436acf7faa1f61d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_644efca41c3e2def,1,1,1,UNIQUE_ROW
CFG731_646d8903da63e1f0,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_6472ab3bf7316498,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_647ba867c6617269,1,1,1,UNIQUE_ROW
CFG731_6488c2bb812dbd12,1,1,1,UNIQUE_ROW
CFG731_648b3a822a947c68,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_6498e3fac64b4204,1,1,1,UNIQUE_ROW
CFG731_64a8c9f7b7ef3a2d,1,1,1,UNIQUE_ROW
CFG731_64e162d496afc031,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_6513d2f5c85df9e4,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_6526112621a9ee97,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_654839af0bc28baa,1,1,1,UNIQUE_ROW
CFG731_6578e1062658de52,1,1,1,UNIQUE_ROW
CFG731_65b9beb5d5675c99,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_65c8e8738cafe259,1,1,1,UNIQUE_ROW
CFG731_65da22cd215fbcf6,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_6638f62366414007,1,1,1,UNIQUE_ROW
CFG731_663e1e93ec389f08,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6649a4899673b05e,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_66527c2cd3f93f64,1,1,1,UNIQUE_ROW
CFG731_665dac4d746cec5c,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_66704b9e741527e4,1,1,1,UNIQUE_ROW
CFG731_66d08fe5ae299557,1,1,1,UNIQUE_ROW
CFG731_66e3d8f19772c311,1,1,1,UNIQUE_ROW
CFG731_671960d0fb04b698,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_672458a8e716cdf8,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_6732a45f1271ab43,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6751dd4d3a36fdfa,1,1,1,UNIQUE_ROW
CFG731_67704f1a817ad4cd,1,1,1,UNIQUE_ROW
CFG731_67751271582e3c57,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_67d370f420116fa0,1,1,1,UNIQUE_ROW
CFG731_67dbdc788fe111bc,1,1,1,UNIQUE_ROW
CFG731_67de76f701c9cfad,1,1,1,UNIQUE_ROW
CFG731_68193b179adae994,9,1,1,EXACT_DUPLICATE_ROWS
CFG731_686ef2eb3721e466,1,1,1,UNIQUE_ROW
CFG731_6870d8bf5b059680,1,1,1,UNIQUE_ROW
CFG731_6878009af5d30faf,1,1,1,UNIQUE_ROW
CFG731_6886c948a9d1ec0c,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_68d0d8577edab436,1,1,1,UNIQUE_ROW
CFG731_68d95a26943b3650,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_691a8f2ff165671d,9,1,1,EXACT_DUPLICATE_ROWS
CFG731_6920f76e20b3b3ac,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_693e4f56d8944ca7,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6942facbe6ebb88b,1,1,1,UNIQUE_ROW
CFG731_69502d87794881ea,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_695e540255cc94da,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_696639c1a9f714c1,1,1,1,UNIQUE_ROW
CFG731_698d5a2452cfb0ae,1,1,1,UNIQUE_ROW
CFG731_6a47b38d62a9fed3,13,1,1,EXACT_DUPLICATE_ROWS
CFG731_6a549f48808d610a,1,1,1,UNIQUE_ROW
CFG731_6a919c664c763f98,1,1,1,UNIQUE_ROW
CFG731_6abef6894a44fcd0,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6acfd9f3fc3ebf52,1,1,1,UNIQUE_ROW
CFG731_6ad3ec8ed100118e,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_6af6079b2c6c1704,1,1,1,UNIQUE_ROW
CFG731_6b23b6b4c6e37300,1,1,1,UNIQUE_ROW
CFG731_6b2b46dd281009ce,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_6b36d25fda044bf5,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_6b4d5fb94ae6156b,1,1,1,UNIQUE_ROW
CFG731_6b5f6983490bc595,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_6b809c836e3ca8a1,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6ba028da3bba9c41,1,1,1,UNIQUE_ROW
CFG731_6bdadac99b2f7b39,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6be2d8f04f4b5682,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_6bfa8b2b74b9bf6a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6c87238a454f6526,1,1,1,UNIQUE_ROW
CFG731_6cc2f5d089c01baf,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_6ceb4e8172836111,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6cf8dfe53732fc0a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6d0d64ab66a91d89,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6d2ac57f5a8786db,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_6d44172bc82c7ed7,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_6d5d368a9b4b9e2f,1,1,1,UNIQUE_ROW
CFG731_6dd8bbea67c3b549,1,1,1,UNIQUE_ROW
CFG731_6e088ee30195b6c4,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_6e096e946540ab4e,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_6e27958dc8215006,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6e53621a73b55f2c,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_6e791fbe7ba5db5e,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6ede5dc2097b5bcf,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6f04889a74b0dabc,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_6f79ea186fcb433f,1,1,1,UNIQUE_ROW
CFG731_6f7a5cd92e9a022d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_6f7f96081c2735a8,1,1,1,UNIQUE_ROW
CFG731_6f8c15548921e4c2,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_6fad12f65e947aed,1,1,1,UNIQUE_ROW
CFG731_6fae22c89116fc5e,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_7003cfd4e569b57b,1,1,1,UNIQUE_ROW
CFG731_700e5b0584a9b0fc,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_703ec3e14f55366e,1,1,1,UNIQUE_ROW
CFG731_70576b93aef3bc09,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_708466e4f37148f0,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_70a71b60723e910d,1,1,1,UNIQUE_ROW
CFG731_70aa05e83d20d403,1,1,1,UNIQUE_ROW
CFG731_70aa5a64b0803277,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_70b38ab75d3ca724,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_70b6eaf9262ca4d0,17,1,1,EXACT_DUPLICATE_ROWS
CFG731_70b78512b89df53d,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_70eca1c499fc63ad,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_710090cc99f7a772,1,1,1,UNIQUE_ROW
CFG731_7113759c5b95914d,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_714af24c177b1743,1,1,1,UNIQUE_ROW
CFG731_7157b3d45716ad8f,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_715a3d3226cbaffd,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_7187559e0dc892c4,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_71dcda3a004aaa52,1,1,1,UNIQUE_ROW
CFG731_7203705eed387b0a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_721948b789a7db95,1,1,1,UNIQUE_ROW
CFG731_7243fbc5a97c88cb,1,1,1,UNIQUE_ROW
CFG731_7282d6f5ee4e2e9b,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_72c610ffb054f7c4,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_72df885ca96d73fd,1,1,1,UNIQUE_ROW
CFG731_72e5000522fb6a51,1,1,1,UNIQUE_ROW
CFG731_72fe206df86509f8,1,1,1,UNIQUE_ROW
CFG731_73049b0f902716ce,1,1,1,UNIQUE_ROW
CFG731_7308ee8503151ef3,1,1,1,UNIQUE_ROW
CFG731_734ca6c628733962,1,1,1,UNIQUE_ROW
CFG731_736953a253ffd341,1,1,1,UNIQUE_ROW
CFG731_736d7f6d47393e47,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_7393da73e12c3f06,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_73ac195ef2754292,1,1,1,UNIQUE_ROW
CFG731_73e28cb740f9cabe,1,1,1,UNIQUE_ROW
CFG731_7443fdee60a83b8a,1,1,1,UNIQUE_ROW
CFG731_747411fe70ba8e8d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_74d881f8ffd9c565,1,1,1,UNIQUE_ROW
CFG731_74da73b8951ab4f1,1,1,1,UNIQUE_ROW
CFG731_750dd83a06ba43cb,10,1,1,EXACT_DUPLICATE_ROWS
CFG731_7521d5a6673c8628,1,1,1,UNIQUE_ROW
CFG731_75466cb810218a66,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_755046fae493cb9e,1,1,1,UNIQUE_ROW
CFG731_7575940775c8828a,1,1,1,UNIQUE_ROW
CFG731_757fbd3e8915b462,12,1,1,EXACT_DUPLICATE_ROWS
CFG731_7585c6d1ee781d2e,1,1,1,UNIQUE_ROW
CFG731_759c265a697372ea,1,1,1,UNIQUE_ROW
CFG731_75b377161674dea1,1,1,1,UNIQUE_ROW
CFG731_75b93da9dd9b0316,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_75db38d1df65a8f3,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_75dc4cb7543b509f,1,1,1,UNIQUE_ROW
CFG731_76101c3f14778541,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_761c71e98da39553,1,1,1,UNIQUE_ROW
CFG731_762cef09e31dba4c,1,1,1,UNIQUE_ROW
CFG731_7630270d2245c283,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_76334feb0a15d8ad,1,1,1,UNIQUE_ROW
CFG731_768ac37f143197ac,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_76d13dd0246c6ccc,1,1,1,UNIQUE_ROW
CFG731_7733a6e26ede07b9,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_7756caaf4e5e2963,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_775c3458f44938c0,1,1,1,UNIQUE_ROW
CFG731_7765429ffa27b59a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_776fc7d42eb46e40,1,1,1,UNIQUE_ROW
CFG731_7785b2914ebb6eaf,10,1,1,EXACT_DUPLICATE_ROWS
CFG731_77a90bfd81b5c2c1,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_77ac60f5637770e9,1,1,1,UNIQUE_ROW
CFG731_77dd17c48f15826c,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_77fac91021549398,11,1,1,EXACT_DUPLICATE_ROWS
CFG731_781438c58a003a2c,1,1,1,UNIQUE_ROW
CFG731_7822370b42865359,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_782638eae748ba9a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_782675d8823078bc,1,1,1,UNIQUE_ROW
CFG731_7839c4bf2c81322d,1,1,1,UNIQUE_ROW
CFG731_783ba1dc5751818d,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_784eb334d1d77ae7,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_7882c72c21497015,9,1,1,EXACT_DUPLICATE_ROWS
CFG731_7895bfd97573c2b8,1,1,1,UNIQUE_ROW
CFG731_78c1722b0ab7e1a1,1,1,1,UNIQUE_ROW
CFG731_78d3b084a795c836,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_78ea99817ca8be6a,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_791a0e440e2e9e12,1,1,1,UNIQUE_ROW
CFG731_7922105a619de8c4,1,1,1,UNIQUE_ROW
CFG731_79377060f99f59f3,1,1,1,UNIQUE_ROW
CFG731_7942d32924313c96,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_7962ce0b7d875608,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_7986bd8f29a06f04,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_7994662aa688a3b5,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_79a3938f47d28a2e,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_79d5571d44c945f6,1,1,1,UNIQUE_ROW
CFG731_7a6e9e503add9a86,1,1,1,UNIQUE_ROW
CFG731_7a885e8a3e0ce8ad,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_7a924ba8e265ed39,1,1,1,UNIQUE_ROW
CFG731_7a941b9a49372410,1,1,1,UNIQUE_ROW
CFG731_7afa5501026394f9,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_7b17e78739264251,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_7b1edd53e8bbad40,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_7b2620a0a86146ac,1,1,1,UNIQUE_ROW
CFG731_7b2f69a7ca55041b,10,1,1,EXACT_DUPLICATE_ROWS
CFG731_7b5593541cafaec0,1,1,1,UNIQUE_ROW
CFG731_7b5b740c75176e02,1,1,1,UNIQUE_ROW
CFG731_7b80fca32fdc0db0,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_7b9680fed3d10056,1,1,1,UNIQUE_ROW
CFG731_7bb3a18bcb60bab4,1,1,1,UNIQUE_ROW
CFG731_7bb5689e4b06bfe5,1,1,1,UNIQUE_ROW
CFG731_7bcb1438c1b3f9f2,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_7bf14027ad7b0060,1,1,1,UNIQUE_ROW
CFG731_7c358bf1aa4ea94e,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_7c35d25e0c12df82,1,1,1,UNIQUE_ROW
CFG731_7c5284fb5f15d1d6,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_7c70763d4cf79560,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_7c78a4beb9b12eb2,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_7c92b041243082c6,1,1,1,UNIQUE_ROW
CFG731_7c93880f0c6b22c5,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_7cbccce939e500bd,1,1,1,UNIQUE_ROW
CFG731_7cc9f85131c775cb,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_7d1aac31230162fc,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_7d269398dafb9f92,1,1,1,UNIQUE_ROW
CFG731_7d4c803343a40a05,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_7d6fec687910546d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_7db8273b62ec69af,1,1,1,UNIQUE_ROW
CFG731_7dce730729047505,1,1,1,UNIQUE_ROW
CFG731_7df8eeec8bf7a18c,1,1,1,UNIQUE_ROW
CFG731_7e2eb98eda74b038,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_7e4e2943182c4add,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_7e8127b22098c853,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_7e81de84fc5c45df,1,1,1,UNIQUE_ROW
CFG731_7ea8c51038ca5bfd,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_7ea9692d4e5b6d1c,1,1,1,UNIQUE_ROW
CFG731_7eb5b2d6a16dd3a3,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_7f0b42d2b9f7fcc2,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_7f493b76fa02174d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_7f5bfa7b21e81359,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_7f5dac513f6d37a9,1,1,1,UNIQUE_ROW
CFG731_7f60255816247683,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_7f63e10e4938ed7a,11,1,1,EXACT_DUPLICATE_ROWS
CFG731_7f6c0412b6d497fb,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_7fea22051dcc86b6,10,1,1,EXACT_DUPLICATE_ROWS
CFG731_7fec165d30a3c1b5,1,1,1,UNIQUE_ROW
CFG731_7ffc09802c7b60bf,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_800f2acd9158b556,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_8029ba35dd7e7f95,1,1,1,UNIQUE_ROW
CFG731_80409e6aafce9221,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_8048d4394d2fbde3,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_804fd97f3e73ed8a,1,1,1,UNIQUE_ROW
CFG731_80619ff0be976225,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_809af1b5bbfb38fb,1,1,1,UNIQUE_ROW
CFG731_80e3b04d167bbba8,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_81292bd6b4a77ac8,1,1,1,UNIQUE_ROW
CFG731_813afad06fd4a0a8,1,1,1,UNIQUE_ROW
CFG731_8153d67c519453a2,1,1,1,UNIQUE_ROW
CFG731_815c45454a3f88bd,1,1,1,UNIQUE_ROW
CFG731_817824ee3a762453,8,1,1,EXACT_DUPLICATE_ROWS
CFG731_8189439864af87ea,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_819cb4e76943eca6,10,1,1,EXACT_DUPLICATE_ROWS
CFG731_81b14123b4e0fc34,1,1,1,UNIQUE_ROW
CFG731_81bffae40f4c3a60,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_81fb6648eb2086c4,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_8216171cc39f78aa,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_8216f56c8f1b8479,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_82556c55b0de9a67,1,1,1,UNIQUE_ROW
CFG731_826e1fabd4dc03d4,1,1,1,UNIQUE_ROW
CFG731_8281908b452128f3,9,1,1,EXACT_DUPLICATE_ROWS
CFG731_828e0eccc54da7ae,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_82b31fa8518668d4,1,1,1,UNIQUE_ROW
CFG731_82d9cee5883aea0f,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_831a7150258499af,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_8366eceddaf01e58,1,1,1,UNIQUE_ROW
CFG731_8395a62573a4b827,1,1,1,UNIQUE_ROW
CFG731_83a3644f76b45069,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_83b7e9be7ecdb93b,1,1,1,UNIQUE_ROW
CFG731_83f956404d04e6cd,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_84352197821d09de,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_844c64c49c2e5514,1,1,1,UNIQUE_ROW
CFG731_845802fc60449063,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_84b16be5aab3bf9b,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_85186d46695354e6,1,1,1,UNIQUE_ROW
CFG731_853a278429394533,1,1,1,UNIQUE_ROW
CFG731_85891d97ce4083b3,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_858c048a7c89f1b1,1,1,1,UNIQUE_ROW
CFG731_85b1e9bcb8b0b8be,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_8634a8a0a780401d,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_865428fe1b12d8a2,1,1,1,UNIQUE_ROW
CFG731_867e73503f493aa1,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_868fc79316fb0836,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_869a9209459ecf4d,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_869fa66ce454e3e2,1,1,1,UNIQUE_ROW
CFG731_86a2340212c01d2a,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_86a57b7488e60012,1,1,1,UNIQUE_ROW
CFG731_86b45f3244313c4c,1,1,1,UNIQUE_ROW
CFG731_86cac038e8db2fe1,1,1,1,UNIQUE_ROW
CFG731_86d150d0b0b7ed71,1,1,1,UNIQUE_ROW
CFG731_86e7b33ac3a4e710,1,1,1,UNIQUE_ROW
CFG731_87274fb3dc8d442a,1,1,1,UNIQUE_ROW
CFG731_874928f24c55285e,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_875f5d7eec61db7e,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_878ea582472d4216,1,1,1,UNIQUE_ROW
CFG731_87ce9768865f4127,1,1,1,UNIQUE_ROW
CFG731_87d8ba5b87cf0a3f,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_88a813121973f952,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_88cb619bd3d90e89,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_890bed04e98b9f69,1,1,1,UNIQUE_ROW
CFG731_8956c16bd3b9a345,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_89772de94df83ba5,1,1,1,UNIQUE_ROW
CFG731_8a1a8cb1f6a30d3a,1,1,1,UNIQUE_ROW
CFG731_8a33ad6b36ecf204,1,1,1,UNIQUE_ROW
CFG731_8a61c0ec32be5088,1,1,1,UNIQUE_ROW
CFG731_8a7a801f91254eeb,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_8ad503c0be7c64be,1,1,1,UNIQUE_ROW
CFG731_8ade52b2e74d0235,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_8aefa69bf25cc5a6,1,1,1,UNIQUE_ROW
CFG731_8af4adfbdf504482,1,1,1,UNIQUE_ROW
CFG731_8b18ac1c34209d63,12,1,1,EXACT_DUPLICATE_ROWS
CFG731_8b6eb20d56ad0a7c,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_8b6ed3cfa9ed1e59,10,1,1,EXACT_DUPLICATE_ROWS
CFG731_8b8ba7e2341f1295,6,1,1,EXACT_DUPLICATE_ROWS
CFG731_8b9239fd1c516750,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_8ba9be21909ddf85,1,1,1,UNIQUE_ROW
CFG731_8bb159f1711e5f6c,1,1,1,UNIQUE_ROW
CFG731_8bd839e0c8855562,1,1,1,UNIQUE_ROW
CFG731_8c2005b3a4cbdd8a,1,1,1,UNIQUE_ROW
CFG731_8c36814d277b2fda,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_8c429238b2628537,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_8c4d7fb3ded028ab,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_8c50542218db5cb0,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_8c8856d21252930e,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_8cc1111f5cc6cf56,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_8ce087647633b913,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_8cf35251fcd54982,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_8cfe8eddc16faf74,1,1,1,UNIQUE_ROW
CFG731_8d07e19298d09d34,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_8d2c10e2688ee31d,1,1,1,UNIQUE_ROW
CFG731_8d2d91c46ccfb471,4,1,1,EXACT_DUPLICATE_ROWS
CFG731_8d5e2de17be427cc,1,1,1,UNIQUE_ROW
CFG731_8d69fd868569cb56,1,1,1,UNIQUE_ROW
CFG731_8d78781f8753b72a,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_8d7cec9889b28201,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_8d9f29ebcd8f04bd,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_8da1da530d6ae54d,7,1,1,EXACT_DUPLICATE_ROWS
CFG731_8dd67811ddc4561f,1,1,1,UNIQUE_ROW
CFG731_8ddba298744bc573,1,1,1,UNIQUE_ROW
CFG731_8defc1a0775e52a5,1,1,1,UNIQUE_ROW
CFG731_8e03b40980b3b04a,1,1,1,UNIQUE_ROW
CFG731_8e2d07b105a096f1,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_8e4b27324ee77112,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_8e5ce09a779d2284,5,1,1,EXACT_DUPLICATE_ROWS
CFG731_8e67aa9e7165e68f,1,1,1,UNIQUE_ROW
CFG731_8e6f935bd5bd53ff,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_8e97bb2bec352a2c,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_8e992ea7120efb71,1,1,1,UNIQUE_ROW
CFG731_8eb1a4c3831aebc6,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_8eb3607cf36cf572,1,1,1,UNIQUE_ROW
CFG731_8ef93a1702c0f879,1,1,1,UNIQUE_ROW
CFG731_8f09aec272635dca,1,1,1,UNIQUE_ROW
CFG731_8f2f3a7ba66ea526,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_8f470181ad32eeae,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_8f5c90133a157a3c,1,1,1,UNIQUE_ROW
CFG731_8f7aae9f36234f0e,1,1,1,UNIQUE_ROW
CFG731_8f88a3599177d2e5,1,1,1,UNIQUE_ROW
CFG731_8fd0ed37b442c386,3,1,1,EXACT_DUPLICATE_ROWS
CFG731_8ff92e2888b6b13f,1,1,1,UNIQUE_ROW
CFG731_90035585549005ff,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_9009dc9a78f8b97e,1,1,1,UNIQUE_ROW
CFG731_901acdfc4a61ad77,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_903051672b581bab,2,1,1,EXACT_DUPLICATE_ROWS
CFG731_90c71d3135db57b4,1,1,1,UNIQUE_ROW
CFG731_90dc5a2ccc9e8c22,1,1,1,UNIQUE_ROW
CFG731_910ee0b4b8287063,1,1,1,UNIQUE_ROW
CFG731_91111a4a3e291c8a,1,1,1,UNIQUE_ROW
