source_row,package_context,characteristic,raw_value,rule_type,allowed_values,allowed_count
590,x731,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
590,x731,hardwareAP,NOVALUE,novalue,NOVALUE,1
590,x731,steamApplication,NOVALUE,novalue,NOVALUE,1
590,x731,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
590,x731,tagPlate,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
590,x731,inclusiveManual,'QI',fixed_value,QI,1
590,x731,powerCable,NOVALUE,novalue,NOVALUE,1
590,x731,carryingCase,NOVALUE,novalue,NOVALUE,1
590,x731,measuringTape,NOVALUE,novalue,NOVALUE,1
590,x731,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
590,x731,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
590,x731,customUserFluid,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
591,x731,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
591,x731,marke,'flexim',fixed_value,flexim,1
591,x731,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
591,x731,installationsart,'stationaer',fixed_value,stationaer,1
591,x731,devCategory,'F',fixed_value,F,1
591,x731,type,'731',fixed_value,731,1
591,x731,characteristic,'GP',fixed_value,GP,1
591,x731,housing,'ST',fixed_value,ST,1
591,x731,powerSupply,'4',fixed_value,4,1
591,x731,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
591,x731,explosionApproval,'A',fixed_value,A,1
591,x731,protectionArea,'2',fixed_value,2,1
591,x731,intrinsicSafety,'N',fixed_value,N,1
591,x731,certification,'MN',fixed_value,MN,1
591,x731,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,BM|FF|MR|NN|PA,5
591,x731,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
591,x731,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
591,x731,binaerDigitalOpenColl_MN,NOVALUE,novalue,NOVALUE,1
591,x731,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
591,x731,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,MP1|MP2|MP3|MP4|NOVALUE,5
591,x731,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
591,x731,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
591,x731,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
591,x731,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
591,x731,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
591,x731,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
591,x731,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
591,x731,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
591,x731,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
591,x731,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
591,x731,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
591,x731,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
591,x731,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
591,x731,spannung0_10v,NOVALUE,novalue,NOVALUE,1
591,x731,spannung0_1v,NOVALUE,novalue,NOVALUE,1
591,x731,stromAktiv,NOVALUE,novalue,NOVALUE,1
591,x731,stromAktiv24,NOVALUE,novalue,NOVALUE,1
591,x731,stromPassiv,NOVALUE,novalue,NOVALUE,1
591,x731,stromPassivExib,NOVALUE,novalue,NOVALUE,1
591,x731,StromPassivExia,NOVALUE,novalue,NOVALUE,1
591,x731,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,CS1|CS2|NOVALUE,3
591,x731,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
591,x731,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
591,x731,stromEingaenge,NOVALUE,novalue,NOVALUE,1
591,x731,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
591,x731,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
591,x731,temperaturEingaenge,"in {NOVALUE, 'TT1', 'TT2', 'TT3', 'TT4'}",allowed_values,NOVALUE|TT1|TT2|TT3|TT4,5
591,x731,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
591,x731,hardwareAP,NOVALUE,novalue,NOVALUE,1
591,x731,steamApplication,NOVALUE,novalue,NOVALUE,1
591,x731,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
591,x731,tagPlate,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
591,x731,inclusiveManual,'QI',fixed_value,QI,1
591,x731,powerCable,NOVALUE,novalue,NOVALUE,1
591,x731,carryingCase,NOVALUE,novalue,NOVALUE,1
591,x731,measuringTape,NOVALUE,novalue,NOVALUE,1
591,x731,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
591,x731,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
591,x731,customUserFluid,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
592,x731,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
592,x731,marke,'flexim',fixed_value,flexim,1
592,x731,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
592,x731,installationsart,'stationaer',fixed_value,stationaer,1
592,x731,devCategory,'F',fixed_value,F,1
592,x731,type,'731',fixed_value,731,1
592,x731,characteristic,'GP',fixed_value,GP,1
592,x731,housing,'ST',fixed_value,ST,1
592,x731,powerSupply,'4',fixed_value,4,1
592,x731,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
592,x731,explosionApproval,'A',fixed_value,A,1
592,x731,protectionArea,'2',fixed_value,2,1
592,x731,intrinsicSafety,'N',fixed_value,N,1
592,x731,certification,'MN',fixed_value,MN,1
592,x731,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,BM|FF|MR|NN|PA,5
592,x731,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
592,x731,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
592,x731,binaerDigitalOpenColl_MN,NOVALUE,novalue,NOVALUE,1
592,x731,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
592,x731,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,MP1|MP2|MP3|MP4|NOVALUE,5
592,x731,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
592,x731,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
592,x731,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
592,x731,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
592,x731,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
592,x731,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
592,x731,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
592,x731,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
592,x731,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
592,x731,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
592,x731,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
592,x731,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
592,x731,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
592,x731,spannung0_10v,NOVALUE,novalue,NOVALUE,1
592,x731,spannung0_1v,NOVALUE,novalue,NOVALUE,1
592,x731,stromAktiv,NOVALUE,novalue,NOVALUE,1
592,x731,stromAktiv24,NOVALUE,novalue,NOVALUE,1
592,x731,stromPassiv,NOVALUE,novalue,NOVALUE,1
592,x731,stromPassivExib,NOVALUE,novalue,NOVALUE,1
592,x731,StromPassivExia,NOVALUE,novalue,NOVALUE,1
592,x731,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,CS1|CS2|NOVALUE,3
592,x731,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
592,x731,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
592,x731,stromEingaenge,"in {NOVALUE, 'IS1'}",allowed_values,IS1|NOVALUE,2
592,x731,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
592,x731,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
592,x731,temperaturEingaenge,"in {NOVALUE, 'TT1', 'TT2', 'TT3'}",allowed_values,NOVALUE|TT1|TT2|TT3,4
592,x731,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
592,x731,hardwareAP,NOVALUE,novalue,NOVALUE,1
592,x731,steamApplication,NOVALUE,novalue,NOVALUE,1
592,x731,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
592,x731,tagPlate,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
592,x731,inclusiveManual,'QI',fixed_value,QI,1
592,x731,powerCable,NOVALUE,novalue,NOVALUE,1
592,x731,carryingCase,NOVALUE,novalue,NOVALUE,1
592,x731,measuringTape,NOVALUE,novalue,NOVALUE,1
592,x731,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
592,x731,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
592,x731,customUserFluid,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
593,x731,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
593,x731,marke,'flexim',fixed_value,flexim,1
593,x731,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
593,x731,installationsart,'stationaer',fixed_value,stationaer,1
593,x731,devCategory,'F',fixed_value,F,1
593,x731,type,'731',fixed_value,731,1
593,x731,characteristic,'GP',fixed_value,GP,1
593,x731,housing,'ST',fixed_value,ST,1
593,x731,powerSupply,'4',fixed_value,4,1
593,x731,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
593,x731,explosionApproval,'A',fixed_value,A,1
593,x731,protectionArea,'2',fixed_value,2,1
593,x731,intrinsicSafety,'N',fixed_value,N,1
593,x731,certification,'MN',fixed_value,MN,1
593,x731,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,BM|FF|MR|NN|PA,5
593,x731,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
593,x731,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
593,x731,binaerDigitalOpenColl_MN,NOVALUE,novalue,NOVALUE,1
593,x731,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
593,x731,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,MP1|MP2|MP3|MP4|NOVALUE,5
593,x731,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
593,x731,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
593,x731,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
593,x731,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
593,x731,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
593,x731,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
593,x731,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
593,x731,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
593,x731,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
593,x731,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
593,x731,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
593,x731,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
593,x731,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
593,x731,spannung0_10v,NOVALUE,novalue,NOVALUE,1
593,x731,spannung0_1v,NOVALUE,novalue,NOVALUE,1
593,x731,stromAktiv,NOVALUE,novalue,NOVALUE,1
593,x731,stromAktiv24,NOVALUE,novalue,NOVALUE,1
593,x731,stromPassiv,NOVALUE,novalue,NOVALUE,1
593,x731,stromPassivExib,NOVALUE,novalue,NOVALUE,1
593,x731,StromPassivExia,NOVALUE,novalue,NOVALUE,1
593,x731,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",allowed_values,CS1|CS2|NOVALUE,3
593,x731,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
593,x731,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
593,x731,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2'}",allowed_values,IS1|IS2|NOVALUE,3
593,x731,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
593,x731,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
593,x731,temperaturEingaenge,"in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
593,x731,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
593,x731,hardwareAP,NOVALUE,novalue,NOVALUE,1
593,x731,steamApplication,NOVALUE,novalue,NOVALUE,1
593,x731,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
593,x731,tagPlate,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
593,x731,inclusiveManual,'QI',fixed_value,QI,1
593,x731,powerCable,NOVALUE,novalue,NOVALUE,1
593,x731,carryingCase,NOVALUE,novalue,NOVALUE,1
593,x731,measuringTape,NOVALUE,novalue,NOVALUE,1
593,x731,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
593,x731,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
593,x731,customUserFluid,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
594,x731,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
594,x731,marke,'flexim',fixed_value,flexim,1
594,x731,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
594,x731,installationsart,'stationaer',fixed_value,stationaer,1
594,x731,devCategory,'F',fixed_value,F,1
594,x731,type,'731',fixed_value,731,1
594,x731,characteristic,'GP',fixed_value,GP,1
594,x731,housing,'ST',fixed_value,ST,1
594,x731,powerSupply,'4',fixed_value,4,1
594,x731,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
594,x731,explosionApproval,'A',fixed_value,A,1
594,x731,protectionArea,'2',fixed_value,2,1
594,x731,intrinsicSafety,'N',fixed_value,N,1
594,x731,certification,'MN',fixed_value,MN,1
594,x731,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,BM|FF|MR|NN|PA,5
594,x731,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
594,x731,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
594,x731,binaerDigitalOpenColl_MN,NOVALUE,novalue,NOVALUE,1
594,x731,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
594,x731,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,MP1|MP2|MP3|MP4|NOVALUE,5
594,x731,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
594,x731,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
594,x731,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
594,x731,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
594,x731,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
594,x731,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
594,x731,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
594,x731,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
594,x731,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
594,x731,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
594,x731,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
594,x731,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
594,x731,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
594,x731,spannung0_10v,NOVALUE,novalue,NOVALUE,1
594,x731,spannung0_1v,NOVALUE,novalue,NOVALUE,1
594,x731,stromAktiv,NOVALUE,novalue,NOVALUE,1
594,x731,stromAktiv24,NOVALUE,novalue,NOVALUE,1
594,x731,stromPassiv,NOVALUE,novalue,NOVALUE,1
594,x731,stromPassivExib,NOVALUE,novalue,NOVALUE,1
594,x731,StromPassivExia,NOVALUE,novalue,NOVALUE,1
594,x731,stromSchaltbar,"in {NOVALUE, 'CS1'}",allowed_values,CS1|NOVALUE,2
594,x731,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
594,x731,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
594,x731,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3'}",allowed_values,IS1|IS2|IS3|NOVALUE,4
594,x731,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
594,x731,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
594,x731,temperaturEingaenge,"in {NOVALUE, 'TT1'}",allowed_values,NOVALUE|TT1,2
594,x731,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
594,x731,hardwareAP,NOVALUE,novalue,NOVALUE,1
594,x731,steamApplication,NOVALUE,novalue,NOVALUE,1
594,x731,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
594,x731,tagPlate,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
594,x731,inclusiveManual,'QI',fixed_value,QI,1
594,x731,powerCable,NOVALUE,novalue,NOVALUE,1
594,x731,carryingCase,NOVALUE,novalue,NOVALUE,1
594,x731,measuringTape,NOVALUE,novalue,NOVALUE,1
594,x731,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
594,x731,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
594,x731,customUserFluid,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
595,x731,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
595,x731,marke,'flexim',fixed_value,flexim,1
595,x731,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
595,x731,installationsart,'stationaer',fixed_value,stationaer,1
595,x731,devCategory,'F',fixed_value,F,1
595,x731,type,'731',fixed_value,731,1
595,x731,characteristic,'GP',fixed_value,GP,1
595,x731,housing,'ST',fixed_value,ST,1
595,x731,powerSupply,'4',fixed_value,4,1
595,x731,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
595,x731,explosionApproval,'A',fixed_value,A,1
595,x731,protectionArea,'2',fixed_value,2,1
595,x731,intrinsicSafety,'N',fixed_value,N,1
595,x731,certification,'MN',fixed_value,MN,1
595,x731,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",allowed_values,BM|FF|MR|NN|PA,5
595,x731,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
595,x731,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
595,x731,binaerDigitalOpenColl_MN,NOVALUE,novalue,NOVALUE,1
595,x731,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
595,x731,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,MP1|MP2|MP3|MP4|NOVALUE,5
595,x731,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
595,x731,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
595,x731,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
595,x731,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
595,x731,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
595,x731,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
595,x731,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
595,x731,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
595,x731,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
595,x731,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
595,x731,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
595,x731,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
595,x731,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
595,x731,spannung0_10v,NOVALUE,novalue,NOVALUE,1
595,x731,spannung0_1v,NOVALUE,novalue,NOVALUE,1
595,x731,stromAktiv,NOVALUE,novalue,NOVALUE,1
595,x731,stromAktiv24,NOVALUE,novalue,NOVALUE,1
595,x731,stromPassiv,NOVALUE,novalue,NOVALUE,1
595,x731,stromPassivExib,NOVALUE,novalue,NOVALUE,1
595,x731,StromPassivExia,NOVALUE,novalue,NOVALUE,1
595,x731,stromSchaltbar,NOVALUE,novalue,NOVALUE,1
595,x731,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
595,x731,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
595,x731,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3', 'IS4'}",allowed_values,IS1|IS2|IS3|IS4|NOVALUE,5
595,x731,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
595,x731,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
595,x731,temperaturEingaenge,NOVALUE,novalue,NOVALUE,1
595,x731,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
595,x731,hardwareAP,NOVALUE,novalue,NOVALUE,1
595,x731,steamApplication,NOVALUE,novalue,NOVALUE,1
595,x731,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
595,x731,tagPlate,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
595,x731,inclusiveManual,'QI',fixed_value,QI,1
595,x731,powerCable,NOVALUE,novalue,NOVALUE,1
595,x731,carryingCase,NOVALUE,novalue,NOVALUE,1
595,x731,measuringTape,NOVALUE,novalue,NOVALUE,1
595,x731,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
595,x731,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
595,x731,customUserFluid,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
596,x731,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
596,x731,marke,'flexim',fixed_value,flexim,1
596,x731,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
596,x731,installationsart,'stationaer',fixed_value,stationaer,1
596,x731,devCategory,'F',fixed_value,F,1
596,x731,type,'731',fixed_value,731,1
596,x731,characteristic,'GP',fixed_value,GP,1
596,x731,housing,'ST',fixed_value,ST,1
596,x731,powerSupply,'4',fixed_value,4,1
596,x731,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
596,x731,explosionApproval,'A',fixed_value,A,1
596,x731,protectionArea,'2',fixed_value,2,1
596,x731,intrinsicSafety,'N',fixed_value,N,1
596,x731,certification,'MN',fixed_value,MN,1
596,x731,dataInterface,'HS',fixed_value,HS,1
596,x731,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
596,x731,binaerDigitalReedRelay,NOVALUE,novalue,NOVALUE,1
596,x731,binaerDigitalOpenColl_MN,NOVALUE,novalue,NOVALUE,1
596,x731,binaerDigitalOpenCollExia_MA,NOVALUE,novalue,NOVALUE,1
596,x731,binaerOpenColl_MP,"in {NOVALUE, 'MP1', 'MP2', 'MP3', 'MP4'}",allowed_values,MP1|MP2|MP3|MP4|NOVALUE,5
596,x731,binaerOpenColl_BC,NOVALUE,novalue,NOVALUE,1
596,x731,binaerOpenColl_SC,NOVALUE,novalue,NOVALUE,1
596,x731,binaerOpenColl30v,NOVALUE,novalue,NOVALUE,1
596,x731,binaerOpenCollExib,NOVALUE,novalue,NOVALUE,1
596,x731,binaerOpenCollNamur,NOVALUE,novalue,NOVALUE,1
596,x731,binaerOptoRelay_BO,NOVALUE,novalue,NOVALUE,1
596,x731,binaerOptoRelay_SO,NOVALUE,novalue,NOVALUE,1
596,x731,binaerReedRelay_BR,NOVALUE,novalue,NOVALUE,1
596,x731,binaerReedRelay_SR,NOVALUE,novalue,NOVALUE,1
596,x731,frequenz0_5khz_FO,NOVALUE,novalue,NOVALUE,1
596,x731,frequenz0_5khz_FC,NOVALUE,novalue,NOVALUE,1
596,x731,frequenz0_5khzNamur,NOVALUE,novalue,NOVALUE,1
596,x731,frequenz5_15HzExia,NOVALUE,novalue,NOVALUE,1
596,x731,spannung0_10v,NOVALUE,novalue,NOVALUE,1
596,x731,spannung0_1v,NOVALUE,novalue,NOVALUE,1
596,x731,stromAktiv,NOVALUE,novalue,NOVALUE,1
596,x731,stromAktiv24,NOVALUE,novalue,NOVALUE,1
596,x731,stromPassiv,NOVALUE,novalue,NOVALUE,1
596,x731,stromPassivExib,NOVALUE,novalue,NOVALUE,1
596,x731,StromPassivExia,NOVALUE,novalue,NOVALUE,1
596,x731,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",allowed_values,CS1|CS2|CS3|NOVALUE,4
596,x731,binaerEingaenge,NOVALUE,novalue,NOVALUE,1
596,x731,spannungsEingaenge,NOVALUE,novalue,NOVALUE,1
596,x731,stromEingaenge,NOVALUE,novalue,NOVALUE,1
596,x731,stromEingaenge_passiv,NOVALUE,novalue,NOVALUE,1
596,x731,stromEingaengeExia,NOVALUE,novalue,NOVALUE,1
596,x731,temperaturEingaenge,"in {NOVALUE, 'TT1', 'TT2'}",allowed_values,NOVALUE|TT1|TT2,3
596,x731,temperaturEingaengeExi,NOVALUE,novalue,NOVALUE,1
596,x731,hardwareAP,NOVALUE,novalue,NOVALUE,1
596,x731,steamApplication,NOVALUE,novalue,NOVALUE,1
596,x731,waveInjector,"in {'FWI', 'FWY', NOVALUE}",allowed_values,FWI|FWY|NOVALUE,3
596,x731,tagPlate,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
596,x731,inclusiveManual,'QI',fixed_value,QI,1
596,x731,powerCable,NOVALUE,novalue,NOVALUE,1
596,x731,carryingCase,NOVALUE,novalue,NOVALUE,1
596,x731,measuringTape,NOVALUE,novalue,NOVALUE,1
596,x731,dev_advMeterVerification,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
596,x731,dynamicGasMaster,NOVALUE,novalue,NOVALUE,1
596,x731,customUserFluid,"in {NOVALUE, 1}",allowed_values,1|NOVALUE,2
597,x731,OrgUnitAreaOfDocument,"in {0, 1, 2, 3}",allowed_values,0|1|2|3,4
597,x731,marke,'flexim',fixed_value,flexim,1
597,x731,packageFixed_dev,"in {NOVALUE, 'x731'}",allowed_values,NOVALUE|x731,2
597,x731,installationsart,'stationaer',fixed_value,stationaer,1
597,x731,devCategory,'F',fixed_value,F,1
597,x731,type,'731',fixed_value,731,1
597,x731,characteristic,'GP',fixed_value,GP,1
597,x731,housing,'ST',fixed_value,ST,1
597,x731,powerSupply,'4',fixed_value,4,1
597,x731,numberOfChannels,"in {1, 2}",allowed_values,1|2,2
597,x731,explosionApproval,'A',fixed_value,A,1
597,x731,protectionArea,'2',fixed_value,2,1
597,x731,intrinsicSafety,'N',fixed_value,N,1
597,x731,certification,'MN',fixed_value,MN,1
597,x731,dataInterface,'HS',fixed_value,HS,1
597,x731,binaerDigitalOptoRelay,NOVALUE,novalue,NOVALUE,1
