source_id,target_id,relation,provenance,source,source_row,characteristic
CONFIG_2aa563bf284544a1,VAL_f5880b617000137c,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,197.0,temperaturEingaenge
CONFIG_2aa563bf284544a1,VAL_9924133fae2354ee,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,197.0,binaerDigitalOpenColl_MN
CONFIG_2aa563bf284544a1,VAL_d3d99453d1be51ef,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,197.0,binaerOpenColl_MP
CONFIG_2aa563bf284544a1,VAL_a5af5375bb7ff1cb,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,197.0,waveInjector
CONFIG_2aa563bf284544a1,VAL_277a381686364ca9,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,197.0,dev_advMeterVerification
CONFIG_2aa563bf284544a1,VAL_76f633f71a5c2ec0,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,197.0,dynamicGasMaster
CONFIG_2aa563bf284544a1,VAL_1d5897da6c1c7717,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,197.0,customUserFluid
CONFIG_2aa563bf284544a1,VAL_d17977533917ecfd,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,197.0,steamApplication
PRODUCT_731,CONFIG_c96aae86495766f8,HAS_CONFIGURATION,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,
CONFIG_c96aae86495766f8,FAMILY_a810393462a0e701,BELONGS_TO_FAMILY,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,
CONFIG_c96aae86495766f8,VAL_4f37c9751712cd8b,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,devCategory
CONFIG_c96aae86495766f8,VAL_3cb090dbc8ec6c5b,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,characteristic
CONFIG_c96aae86495766f8,VAL_edacc655af89c731,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,housing
CONFIG_c96aae86495766f8,VAL_705886087354710d,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,powerSupply
CONFIG_c96aae86495766f8,VAL_fb5e474fe03cc742,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,numberOfChannels
CONFIG_c96aae86495766f8,VAL_77eb1c2f6f831f05,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,explosionApproval
CONFIG_c96aae86495766f8,VAL_d6225bab92c4dc3d,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,protectionArea
CONFIG_c96aae86495766f8,VAL_5fe4c997103a7f05,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,certification
CONFIG_c96aae86495766f8,VAL_88345d6ade2e02fa,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,dataInterface
CONFIG_c96aae86495766f8,VAL_7537a3819945ccd5,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,stromSchaltbar
CONFIG_c96aae86495766f8,VAL_e31d8082927406ac,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,stromEingaenge
CONFIG_c96aae86495766f8,VAL_f5880b617000137c,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,temperaturEingaenge
CONFIG_c96aae86495766f8,VAL_9924133fae2354ee,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,binaerDigitalOpenColl_MN
CONFIG_c96aae86495766f8,VAL_d3d99453d1be51ef,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,binaerOpenColl_MP
CONFIG_c96aae86495766f8,VAL_a5af5375bb7ff1cb,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,waveInjector
CONFIG_c96aae86495766f8,VAL_277a381686364ca9,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,dev_advMeterVerification
CONFIG_c96aae86495766f8,VAL_8f3756c29d53054e,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,dynamicGasMaster
CONFIG_c96aae86495766f8,VAL_1d5897da6c1c7717,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,customUserFluid
CONFIG_c96aae86495766f8,VAL_d17977533917ecfd,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,198.0,steamApplication
PRODUCT_731,CONFIG_a17d33a656d24c1b,HAS_CONFIGURATION,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,
CONFIG_a17d33a656d24c1b,FAMILY_a810393462a0e701,BELONGS_TO_FAMILY,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,
CONFIG_a17d33a656d24c1b,VAL_1b9760f98f8e1429,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,devCategory
CONFIG_a17d33a656d24c1b,VAL_3cb090dbc8ec6c5b,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,characteristic
CONFIG_a17d33a656d24c1b,VAL_edacc655af89c731,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,housing
CONFIG_a17d33a656d24c1b,VAL_1608f9b1def6e6c4,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,powerSupply
CONFIG_a17d33a656d24c1b,VAL_fb5e474fe03cc742,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,numberOfChannels
CONFIG_a17d33a656d24c1b,VAL_77eb1c2f6f831f05,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,explosionApproval
CONFIG_a17d33a656d24c1b,VAL_d6225bab92c4dc3d,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,protectionArea
CONFIG_a17d33a656d24c1b,VAL_008bd932c478d2e0,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,certification
CONFIG_a17d33a656d24c1b,VAL_90e7e0d74f5270be,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,dataInterface
CONFIG_a17d33a656d24c1b,VAL_7537a3819945ccd5,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,stromSchaltbar
CONFIG_a17d33a656d24c1b,VAL_1a76ec2b0d2e1447,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,stromEingaenge
CONFIG_a17d33a656d24c1b,VAL_f5880b617000137c,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,temperaturEingaenge
CONFIG_a17d33a656d24c1b,VAL_9924133fae2354ee,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,binaerDigitalOpenColl_MN
CONFIG_a17d33a656d24c1b,VAL_d3d99453d1be51ef,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,binaerOpenColl_MP
CONFIG_a17d33a656d24c1b,VAL_a5af5375bb7ff1cb,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,waveInjector
CONFIG_a17d33a656d24c1b,VAL_37c3298e7c539536,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,dev_advMeterVerification
CONFIG_a17d33a656d24c1b,VAL_8f3756c29d53054e,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,dynamicGasMaster
CONFIG_a17d33a656d24c1b,VAL_21af0b0ad93a722e,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,customUserFluid
CONFIG_a17d33a656d24c1b,VAL_d17977533917ecfd,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,199.0,steamApplication
PRODUCT_731,CONFIG_040dc69556b4bfc8,HAS_CONFIGURATION,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,
CONFIG_040dc69556b4bfc8,FAMILY_86358ab272e8da7e,BELONGS_TO_FAMILY,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,
CONFIG_040dc69556b4bfc8,VAL_d90e90385042e7af,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,devCategory
CONFIG_040dc69556b4bfc8,VAL_0ba8395c18be7f72,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,characteristic
CONFIG_040dc69556b4bfc8,VAL_edacc655af89c731,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,housing
CONFIG_040dc69556b4bfc8,VAL_705886087354710d,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,powerSupply
CONFIG_040dc69556b4bfc8,VAL_fb5e474fe03cc742,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,numberOfChannels
CONFIG_040dc69556b4bfc8,VAL_a8a679d7c68409ae,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,explosionApproval
CONFIG_040dc69556b4bfc8,VAL_665755e9014680c0,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,protectionArea
CONFIG_040dc69556b4bfc8,VAL_5fe4c997103a7f05,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,certification
CONFIG_040dc69556b4bfc8,VAL_88345d6ade2e02fa,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,dataInterface
CONFIG_040dc69556b4bfc8,VAL_7537a3819945ccd5,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,stromSchaltbar
CONFIG_040dc69556b4bfc8,VAL_1a76ec2b0d2e1447,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,stromEingaenge
CONFIG_040dc69556b4bfc8,VAL_b539ed33a610092e,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,temperaturEingaenge
CONFIG_040dc69556b4bfc8,VAL_c2354d2970f561c5,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,binaerDigitalOpenColl_MN
CONFIG_040dc69556b4bfc8,VAL_8935b79affb96da8,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,binaerOpenColl_MP
CONFIG_040dc69556b4bfc8,VAL_eda4df1a7ead44b5,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,waveInjector
CONFIG_040dc69556b4bfc8,VAL_277a381686364ca9,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,dev_advMeterVerification
CONFIG_040dc69556b4bfc8,VAL_8f3756c29d53054e,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,dynamicGasMaster
CONFIG_040dc69556b4bfc8,VAL_1d5897da6c1c7717,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,customUserFluid
CONFIG_040dc69556b4bfc8,VAL_b86db6b151a0d7c7,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,200.0,steamApplication
PRODUCT_731,CONFIG_decb321bc33790b0,HAS_CONFIGURATION,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,
CONFIG_decb321bc33790b0,FAMILY_a810393462a0e701,BELONGS_TO_FAMILY,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,
CONFIG_decb321bc33790b0,VAL_1b9760f98f8e1429,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,devCategory
CONFIG_decb321bc33790b0,VAL_3cb090dbc8ec6c5b,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,characteristic
CONFIG_decb321bc33790b0,VAL_edacc655af89c731,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,housing
CONFIG_decb321bc33790b0,VAL_1608f9b1def6e6c4,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,powerSupply
CONFIG_decb321bc33790b0,VAL_fb5e474fe03cc742,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,numberOfChannels
CONFIG_decb321bc33790b0,VAL_faca90b18cfef46a,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,explosionApproval
CONFIG_decb321bc33790b0,VAL_665755e9014680c0,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,protectionArea
CONFIG_decb321bc33790b0,VAL_008bd932c478d2e0,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,certification
CONFIG_decb321bc33790b0,VAL_88345d6ade2e02fa,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,dataInterface
CONFIG_decb321bc33790b0,VAL_4f02bf012897844a,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,stromSchaltbar
CONFIG_decb321bc33790b0,VAL_1a76ec2b0d2e1447,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,stromEingaenge
CONFIG_decb321bc33790b0,VAL_f5880b617000137c,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,temperaturEingaenge
CONFIG_decb321bc33790b0,VAL_c2354d2970f561c5,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,binaerDigitalOpenColl_MN
CONFIG_decb321bc33790b0,VAL_8935b79affb96da8,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,binaerOpenColl_MP
CONFIG_decb321bc33790b0,VAL_a5af5375bb7ff1cb,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,waveInjector
CONFIG_decb321bc33790b0,VAL_37c3298e7c539536,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,dev_advMeterVerification
CONFIG_decb321bc33790b0,VAL_8f3756c29d53054e,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,dynamicGasMaster
CONFIG_decb321bc33790b0,VAL_21af0b0ad93a722e,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,customUserFluid
CONFIG_decb321bc33790b0,VAL_d17977533917ecfd,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,202.0,steamApplication
PRODUCT_731,CONFIG_dd0d940b26699ba2,HAS_CONFIGURATION,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,
CONFIG_dd0d940b26699ba2,FAMILY_a810393462a0e701,BELONGS_TO_FAMILY,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,
CONFIG_dd0d940b26699ba2,VAL_4f37c9751712cd8b,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,devCategory
CONFIG_dd0d940b26699ba2,VAL_3cb090dbc8ec6c5b,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,characteristic
CONFIG_dd0d940b26699ba2,VAL_edacc655af89c731,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,housing
CONFIG_dd0d940b26699ba2,VAL_1608f9b1def6e6c4,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,powerSupply
CONFIG_dd0d940b26699ba2,VAL_fb5e474fe03cc742,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,numberOfChannels
CONFIG_dd0d940b26699ba2,VAL_a8a679d7c68409ae,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,explosionApproval
CONFIG_dd0d940b26699ba2,VAL_665755e9014680c0,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,protectionArea
CONFIG_dd0d940b26699ba2,VAL_008bd932c478d2e0,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,certification
CONFIG_dd0d940b26699ba2,VAL_90e7e0d74f5270be,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,dataInterface
CONFIG_dd0d940b26699ba2,VAL_4f02bf012897844a,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,stromSchaltbar
CONFIG_dd0d940b26699ba2,VAL_e31d8082927406ac,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,stromEingaenge
CONFIG_dd0d940b26699ba2,VAL_b539ed33a610092e,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,temperaturEingaenge
CONFIG_dd0d940b26699ba2,VAL_9924133fae2354ee,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,binaerDigitalOpenColl_MN
CONFIG_dd0d940b26699ba2,VAL_d3d99453d1be51ef,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,binaerOpenColl_MP
CONFIG_dd0d940b26699ba2,VAL_a5af5375bb7ff1cb,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,waveInjector
CONFIG_dd0d940b26699ba2,VAL_37c3298e7c539536,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,dev_advMeterVerification
CONFIG_dd0d940b26699ba2,VAL_8f3756c29d53054e,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,dynamicGasMaster
CONFIG_dd0d940b26699ba2,VAL_1d5897da6c1c7717,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,customUserFluid
CONFIG_dd0d940b26699ba2,VAL_d17977533917ecfd,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,203.0,steamApplication
PRODUCT_731,CONFIG_9fa021fabe7e375e,HAS_CONFIGURATION,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,
CONFIG_9fa021fabe7e375e,FAMILY_c941a2c858199e40,BELONGS_TO_FAMILY,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,
CONFIG_9fa021fabe7e375e,VAL_d90e90385042e7af,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,devCategory
CONFIG_9fa021fabe7e375e,VAL_0ba8395c18be7f72,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,characteristic
CONFIG_9fa021fabe7e375e,VAL_edacc655af89c731,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,housing
CONFIG_9fa021fabe7e375e,VAL_705886087354710d,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,powerSupply
CONFIG_9fa021fabe7e375e,VAL_60d2df8d5f5724ae,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,numberOfChannels
CONFIG_9fa021fabe7e375e,VAL_a8a679d7c68409ae,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,explosionApproval
CONFIG_9fa021fabe7e375e,VAL_665755e9014680c0,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,protectionArea
CONFIG_9fa021fabe7e375e,VAL_5fe4c997103a7f05,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,certification
CONFIG_9fa021fabe7e375e,VAL_88345d6ade2e02fa,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,dataInterface
CONFIG_9fa021fabe7e375e,VAL_7537a3819945ccd5,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,stromSchaltbar
CONFIG_9fa021fabe7e375e,VAL_1a76ec2b0d2e1447,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,stromEingaenge
CONFIG_9fa021fabe7e375e,VAL_f5880b617000137c,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,temperaturEingaenge
CONFIG_9fa021fabe7e375e,VAL_9924133fae2354ee,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,binaerDigitalOpenColl_MN
CONFIG_9fa021fabe7e375e,VAL_8935b79affb96da8,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,binaerOpenColl_MP
CONFIG_9fa021fabe7e375e,VAL_a5af5375bb7ff1cb,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,waveInjector
CONFIG_9fa021fabe7e375e,VAL_37c3298e7c539536,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,dev_advMeterVerification
CONFIG_9fa021fabe7e375e,VAL_8f3756c29d53054e,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,dynamicGasMaster
CONFIG_9fa021fabe7e375e,VAL_1d5897da6c1c7717,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,customUserFluid
CONFIG_9fa021fabe7e375e,VAL_9129876728341557,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,204.0,steamApplication
PRODUCT_731,CONFIG_b391e7c407b89b8c,HAS_CONFIGURATION,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,
CONFIG_b391e7c407b89b8c,FAMILY_a810393462a0e701,BELONGS_TO_FAMILY,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,,
CONFIG_b391e7c407b89b8c,VAL_4f37c9751712cd8b,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,devCategory
CONFIG_b391e7c407b89b8c,VAL_3cb090dbc8ec6c5b,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,characteristic
CONFIG_b391e7c407b89b8c,VAL_edacc655af89c731,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,housing
CONFIG_b391e7c407b89b8c,VAL_1608f9b1def6e6c4,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,powerSupply
CONFIG_b391e7c407b89b8c,VAL_fb5e474fe03cc742,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,numberOfChannels
CONFIG_b391e7c407b89b8c,VAL_a8a679d7c68409ae,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,explosionApproval
CONFIG_b391e7c407b89b8c,VAL_665755e9014680c0,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,protectionArea
CONFIG_b391e7c407b89b8c,VAL_008bd932c478d2e0,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,certification
CONFIG_b391e7c407b89b8c,VAL_90e7e0d74f5270be,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,dataInterface
CONFIG_b391e7c407b89b8c,VAL_4f02bf012897844a,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,stromSchaltbar
CONFIG_b391e7c407b89b8c,VAL_e31d8082927406ac,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,stromEingaenge
CONFIG_b391e7c407b89b8c,VAL_f5880b617000137c,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,temperaturEingaenge
CONFIG_b391e7c407b89b8c,VAL_9924133fae2354ee,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,binaerDigitalOpenColl_MN
CONFIG_b391e7c407b89b8c,VAL_d3d99453d1be51ef,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,binaerOpenColl_MP
CONFIG_b391e7c407b89b8c,VAL_a5af5375bb7ff1cb,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,waveInjector
CONFIG_b391e7c407b89b8c,VAL_277a381686364ca9,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,dev_advMeterVerification
CONFIG_b391e7c407b89b8c,VAL_8f3756c29d53054e,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,dynamicGasMaster
CONFIG_b391e7c407b89b8c,VAL_1d5897da6c1c7717,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,customUserFluid
CONFIG_b391e7c407b89b8c,VAL_d17977533917ecfd,HAS_VALUE,SYNTHETIC,data/synthetic/configurations/731_synthetic_configurations_v5.csv,205.0,steamApplication
