regime,model,base_feature,transformed_feature_count,total_absolute_importance,mean_absolute_importance,max_absolute_importance,importance_rank
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_temperaturEingaenge_TT1,1,0.9921770444014674,0.9921770444014674,0.9921770444014674,24
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_dataInterface_HS,1,0.970401561700458,0.970401561700458,0.970401561700458,25
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_characteristic_GP,1,0.9303801203580548,0.9303801203580548,0.9303801203580548,26
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_dataInterface_MT,1,0.8358346208666839,0.8358346208666839,0.8358346208666839,27
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_stromEingaenge_IS1,1,0.8255242691497438,0.8255242691497438,0.8255242691497438,28
PROVENANCE_AWARE,LOGISTIC_REGRESSION,mandatory_satisfied,1,0.6969144089006785,0.6969144089006785,0.6969144089006785,29
PROVENANCE_AWARE,LOGISTIC_REGRESSION,mandatory_total,1,0.6969144089006688,0.6969144089006688,0.6969144089006688,30
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_devCategory_G,1,0.6597849551905869,0.6597849551905869,0.6597849551905869,31
PROVENANCE_AWARE,LOGISTIC_REGRESSION,preferred_satisfied,1,0.6581759707000058,0.6581759707000058,0.6581759707000058,32
PROVENANCE_AWARE,LOGISTIC_REGRESSION,preferred_total,1,0.6581759707000058,0.6581759707000058,0.6581759707000058,33
PROVENANCE_AWARE,LOGISTIC_REGRESSION,generation_method_ONE_CHARACTERISTIC,1,0.6316145570068963,0.6316145570068963,0.6316145570068963,34
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_dynamicGasMaster_1,1,0.6295723261646221,0.6295723261646221,0.6295723261646221,35
PROVENANCE_AWARE,LOGISTIC_REGRESSION,evidence_level_VERY_STRONG,1,0.5385374104234167,0.5385374104234167,0.5385374104234167,36
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_devCategory_S,1,0.5250052824449359,0.5250052824449359,0.5250052824449359,37
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_dynamicGasMaster_NOVALUE,1,0.5091488053929641,0.5091488053929641,0.5091488053929641,38
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_steamApplication_H,1,0.5020193711058047,0.5020193711058047,0.5020193711058047,39
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_numberOfChannels,1,0.4869562626867108,0.4869562626867108,0.4869562626867108,40
PROVENANCE_AWARE,LOGISTIC_REGRESSION,evidence_level_MODERATE,1,0.4676297982265429,0.4676297982265429,0.4676297982265429,41
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_customUserFluid_1,1,0.4536409672145077,0.4536409672145077,0.4536409672145077,42
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_devCategory_H,1,0.4323462929954587,0.4323462929954587,0.4323462929954587,43
PROVENANCE_AWARE,LOGISTIC_REGRESSION,generation_method_TWO_CHARACTERISTIC,1,0.395654434865006,0.395654434865006,0.395654434865006,44
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_dev_advMeterVerification_1,1,0.3561459768159479,0.3561459768159479,0.3561459768159479,45
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_customUserFluid_NOVALUE,1,0.3332174464428434,0.3332174464428434,0.3332174464428434,46
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_characteristic_WD,1,0.3260129853372953,0.3260129853372953,0.3260129853372953,47
PROVENANCE_AWARE,LOGISTIC_REGRESSION,evidence_level_STRONG,1,0.3146394752435616,0.3146394752435616,0.3146394752435616,48
PROVENANCE_AWARE,LOGISTIC_REGRESSION,evidence_score,1,0.2898585175157327,0.2898585175157327,0.2898585175157327,49
PROVENANCE_AWARE,LOGISTIC_REGRESSION,evidence_level_OBSERVED,1,0.2633064963300656,0.2633064963300656,0.2633064963300656,50
PROVENANCE_AWARE,LOGISTIC_REGRESSION,generation_method_REAL_OBSERVED,1,0.2633064963300656,0.2633064963300656,0.2633064963300656,51
PROVENANCE_AWARE,LOGISTIC_REGRESSION,record_type_OBSERVED,1,0.2633064963300593,0.2633064963300593,0.2633064963300593,52
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_binaerOpenColl_MP_MP4,1,0.2493826691544078,0.2493826691544078,0.2493826691544078,53
PROVENANCE_AWARE,LOGISTIC_REGRESSION,evidence_level_LOW,1,0.242664111882027,0.242664111882027,0.242664111882027,54
PROVENANCE_AWARE,LOGISTIC_REGRESSION,num_changed_characteristics,1,0.2419111329341243,0.2419111329341243,0.2419111329341243,55
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_dev_advMeterVerification_NOVALUE,1,0.2357224560442842,0.2357224560442842,0.2357224560442842,56
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_explosionApproval_A,1,0.2288071256123777,0.2288071256123777,0.2288071256123777,57
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_temperaturEingaenge_NOVALUE,1,0.2245993325139772,0.2245993325139772,0.2245993325139772,58
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_explosionApproval_F,1,0.2098842862869306,0.2098842862869306,0.2098842862869306,59
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_devCategory_F,1,0.1771430994781512,0.1771430994781512,0.1771430994781512,60
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_binaerOpenColl_MP_MP2,1,0.1746460909619635,0.1746460909619635,0.1746460909619635,61
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_binaerDigitalOpenColl_MN_MN4,1,0.1692485263820246,0.1692485263820246,0.1692485263820246,62
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_protectionArea_2,1,0.1619003824574794,0.1619003824574794,0.1619003824574794,63
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_characteristic_CA,1,0.1506096188732411,0.1506096188732411,0.1506096188732411,64
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_explosionApproval_K,1,0.1429775431320313,0.1429775431320313,0.1429775431320313,65
PROVENANCE_AWARE,LOGISTIC_REGRESSION,record_type_DERIVED,1,0.1428829755584059,0.1428829755584059,0.1428829755584059,66
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_characteristic_VG,1,0.1393961423554877,0.1393961423554877,0.1393961423554877,67
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_binaerOpenColl_MP_MP1,1,0.0985357639937319,0.0985357639937319,0.0985357639937319,68
PROVENANCE_AWARE,LOGISTIC_REGRESSION,generation_method_DEPENDENCY_TWO_CHARACTERISTIC,1,0.0930771465834813,0.0930771465834813,0.0930771465834813,69
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_stromEingaenge_IS2,1,0.0832034226568917,0.0832034226568917,0.0832034226568917,70
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_stromSchaltbar_CS2,1,0.0562946930639874,0.0562946930639874,0.0562946930639874,71
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_binaerOpenColl_MP_NOVALUE,1,0.0528488214145167,0.0528488214145167,0.0528488214145167,72
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_explosionApproval_N,1,0.0414768616858252,0.0414768616858252,0.0414768616858252,73
PROVENANCE_AWARE,LOGISTIC_REGRESSION,config_protectionArea_N,1,0.0414768616858217,0.0414768616858217,0.0414768616858217,74
PROVENANCE_AWARE,RANDOM_FOREST,source_frequency,1,0.1003660854665291,0.1003660854665291,0.1003660854665291,1
PROVENANCE_AWARE,RANDOM_FOREST,evidence_score,1,0.0659790234250173,0.0659790234250173,0.0659790234250173,2
PROVENANCE_AWARE,RANDOM_FOREST,evidence_level_OBSERVED,1,0.0496566695537844,0.0496566695537844,0.0496566695537844,3
PROVENANCE_AWARE,RANDOM_FOREST,record_type_DERIVED,1,0.047694503129684,0.047694503129684,0.047694503129684,4
PROVENANCE_AWARE,RANDOM_FOREST,config_stromEingaenge_NOVALUE,1,0.0443547127747096,0.0443547127747096,0.0443547127747096,5
PROVENANCE_AWARE,RANDOM_FOREST,nearest_real_distance,1,0.0442195538776333,0.0442195538776333,0.0442195538776333,6
PROVENANCE_AWARE,RANDOM_FOREST,num_changed_characteristics,1,0.0428738904514142,0.0428738904514142,0.0428738904514142,7
PROVENANCE_AWARE,RANDOM_FOREST,config_stromSchaltbar_NOVALUE,1,0.0423292245722783,0.0423292245722783,0.0423292245722783,8
PROVENANCE_AWARE,RANDOM_FOREST,record_type_OBSERVED,1,0.0415317020684888,0.0415317020684888,0.0415317020684888,9
PROVENANCE_AWARE,RANDOM_FOREST,config_stromEingaenge_IS1,1,0.0392902641839491,0.0392902641839491,0.0392902641839491,10
PROVENANCE_AWARE,RANDOM_FOREST,generation_method_REAL_OBSERVED,1,0.0361622143469009,0.0361622143469009,0.0361622143469009,11
PROVENANCE_AWARE,RANDOM_FOREST,config_powerSupply,1,0.0312028185045447,0.0312028185045447,0.0312028185045447,12
PROVENANCE_AWARE,RANDOM_FOREST,config_dataInterface_NN,1,0.0278561463621326,0.0278561463621326,0.0278561463621326,13
PROVENANCE_AWARE,RANDOM_FOREST,config_stromSchaltbar_CS1,1,0.024907362600792,0.024907362600792,0.024907362600792,14
PROVENANCE_AWARE,RANDOM_FOREST,config_dataInterface_HS,1,0.0201375166223937,0.0201375166223937,0.0201375166223937,15
PROVENANCE_AWARE,RANDOM_FOREST,config_temperaturEingaenge_NOVALUE,1,0.0187481404834989,0.0187481404834989,0.0187481404834989,16
PROVENANCE_AWARE,RANDOM_FOREST,mandatory_total,1,0.017433233556899,0.017433233556899,0.017433233556899,17
PROVENANCE_AWARE,RANDOM_FOREST,config_customUserFluid_1,1,0.0171085738267934,0.0171085738267934,0.0171085738267934,18
PROVENANCE_AWARE,RANDOM_FOREST,mandatory_satisfied,1,0.0170166464630703,0.0170166464630703,0.0170166464630703,19
PROVENANCE_AWARE,RANDOM_FOREST,preferred_total,1,0.0159850342310306,0.0159850342310306,0.0159850342310306,20
PROVENANCE_AWARE,RANDOM_FOREST,preferred_satisfied,1,0.0158978161247876,0.0158978161247876,0.0158978161247876,21
PROVENANCE_AWARE,RANDOM_FOREST,config_customUserFluid_NOVALUE,1,0.0153023453828874,0.0153023453828874,0.0153023453828874,22
PROVENANCE_AWARE,RANDOM_FOREST,config_temperaturEingaenge_TT1,1,0.0140081612874158,0.0140081612874158,0.0140081612874158,23
PROVENANCE_AWARE,RANDOM_FOREST,config_stromSchaltbar_CS2,1,0.0139484718433129,0.0139484718433129,0.0139484718433129,24
PROVENANCE_AWARE,RANDOM_FOREST,config_certification_MN,1,0.0134263891042398,0.0134263891042398,0.0134263891042398,25
PROVENANCE_AWARE,RANDOM_FOREST,config_certification_NN,1,0.0128035912099348,0.0128035912099348,0.0128035912099348,26
PROVENANCE_AWARE,RANDOM_FOREST,generation_method_TWO_CHARACTERISTIC,1,0.0108806289109538,0.0108806289109538,0.0108806289109538,27
PROVENANCE_AWARE,RANDOM_FOREST,config_dataInterface_PA,1,0.0084012821982449,0.0084012821982449,0.0084012821982449,28
PROVENANCE_AWARE,RANDOM_FOREST,config_waveInjector_NOVALUE,1,0.0081322366399338,0.0081322366399338,0.0081322366399338,29
PROVENANCE_AWARE,RANDOM_FOREST,evidence_level_VERY_STRONG,1,0.0071513337591014,0.0071513337591014,0.0071513337591014,30
PROVENANCE_AWARE,RANDOM_FOREST,config_waveInjector_FWI,1,0.0063737825403674,0.0063737825403674,0.0063737825403674,31
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerOpenColl_MP_MP4,1,0.0061862053793923,0.0061862053793923,0.0061862053793923,32
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_GP,1,0.0060068208595535,0.0060068208595535,0.0060068208595535,33
PROVENANCE_AWARE,RANDOM_FOREST,config_devCategory_G,1,0.0055910136737978,0.0055910136737978,0.0055910136737978,34
PROVENANCE_AWARE,RANDOM_FOREST,evidence_level_MODERATE,1,0.0055623113831461,0.0055623113831461,0.0055623113831461,35
PROVENANCE_AWARE,RANDOM_FOREST,config_devCategory_F,1,0.0047711320418885,0.0047711320418885,0.0047711320418885,36
PROVENANCE_AWARE,RANDOM_FOREST,generation_method_DEPENDENCY_TWO_CHARACTERISTIC,1,0.0047471836956829,0.0047471836956829,0.0047471836956829,37
PROVENANCE_AWARE,RANDOM_FOREST,config_temperaturEingaenge_TT2,1,0.0047441576561371,0.0047441576561371,0.0047441576561371,38
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_TE,1,0.0044621039886444,0.0044621039886444,0.0044621039886444,39
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_ST,1,0.004260728287534,0.004260728287534,0.004260728287534,40
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerOpenColl_MP_MP1,1,0.0041388110804147,0.0041388110804147,0.0041388110804147,41
PROVENANCE_AWARE,RANDOM_FOREST,config_explosionApproval_K,1,0.0040583984095752,0.0040583984095752,0.0040583984095752,42
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_MN1,1,0.0040501856794943,0.0040501856794943,0.0040501856794943,43
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_NOVALUE,1,0.0037300793403995,0.0037300793403995,0.0037300793403995,44
PROVENANCE_AWARE,RANDOM_FOREST,config_steamApplication_NOVALUE,1,0.0036630700692464,0.0036630700692464,0.0036630700692464,45
PROVENANCE_AWARE,RANDOM_FOREST,config_protectionArea_2,1,0.003606885829991,0.003606885829991,0.003606885829991,46
PROVENANCE_AWARE,RANDOM_FOREST,config_explosionApproval_A,1,0.0036059471682877,0.0036059471682877,0.0036059471682877,47
PROVENANCE_AWARE,RANDOM_FOREST,config_explosionApproval_N,1,0.0034598330830962,0.0034598330830962,0.0034598330830962,48
PROVENANCE_AWARE,RANDOM_FOREST,config_protectionArea_N,1,0.0034414730327644,0.0034414730327644,0.0034414730327644,49
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerOpenColl_MP_NOVALUE,1,0.0033964251325017,0.0033964251325017,0.0033964251325017,50
PROVENANCE_AWARE,RANDOM_FOREST,config_devCategory_H,1,0.0033510592371482,0.0033510592371482,0.0033510592371482,51
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_CA,1,0.0032447526417482,0.0032447526417482,0.0032447526417482,52
PROVENANCE_AWARE,RANDOM_FOREST,generation_method_ONE_CHARACTERISTIC,1,0.0031638299528971,0.0031638299528971,0.0031638299528971,53
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_MN4,1,0.0030417824093817,0.0030417824093817,0.0030417824093817,54
PROVENANCE_AWARE,RANDOM_FOREST,config_dev_advMeterVerification_1,1,0.0027709003546001,0.0027709003546001,0.0027709003546001,55
PROVENANCE_AWARE,RANDOM_FOREST,config_dynamicGasMaster_NOVALUE,1,0.0027525503180515,0.0027525503180515,0.0027525503180515,56
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_PW,1,0.0027287262252848,0.0027287262252848,0.0027287262252848,57
PROVENANCE_AWARE,RANDOM_FOREST,config_dev_advMeterVerification_NOVALUE,1,0.0027085119621922,0.0027085119621922,0.0027085119621922,58
PROVENANCE_AWARE,RANDOM_FOREST,config_explosionApproval_F,1,0.0026606469999083,0.0026606469999083,0.0026606469999083,59
PROVENANCE_AWARE,RANDOM_FOREST,config_dynamicGasMaster_1,1,0.0026461749243027,0.0026461749243027,0.0026461749243027,60
PROVENANCE_AWARE,RANDOM_FOREST,evidence_level_LOW,1,0.0022812878036691,0.0022812878036691,0.0022812878036691,61
PROVENANCE_AWARE,RANDOM_FOREST,config_steamApplication_N,1,0.0021659749718054,0.0021659749718054,0.0021659749718054,62
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerDigitalOpenColl_MN_MN2,1,0.0021465273779178,0.0021465273779178,0.0021465273779178,63
PROVENANCE_AWARE,RANDOM_FOREST,config_numberOfChannels,1,0.0019074467756673,0.0019074467756673,0.0019074467756673,64
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_WD,1,0.0015717140254848,0.0015717140254848,0.0015717140254848,65
PROVENANCE_AWARE,RANDOM_FOREST,config_devCategory_S,1,0.0015256506765611,0.0015256506765611,0.0015256506765611,66
PROVENANCE_AWARE,RANDOM_FOREST,config_dataInterface_MT,1,0.0015036292813097,0.0015036292813097,0.0015036292813097,67
PROVENANCE_AWARE,RANDOM_FOREST,config_dataInterface_MR,1,0.0007962344114404,0.0007962344114404,0.0007962344114404,68
PROVENANCE_AWARE,RANDOM_FOREST,evidence_level_STRONG,1,0.0007673041692178,0.0007673041692178,0.0007673041692178,69
PROVENANCE_AWARE,RANDOM_FOREST,config_certification_CN,1,0.0006273759263487,0.0006273759263487,0.0006273759263487,70
PROVENANCE_AWARE,RANDOM_FOREST,config_steamApplication_H,1,0.000562418308165,0.000562418308165,0.000562418308165,71
PROVENANCE_AWARE,RANDOM_FOREST,config_binaerOpenColl_MP_MP2,1,0.0002536139702798,0.0002536139702798,0.0002536139702798,72
PROVENANCE_AWARE,RANDOM_FOREST,config_characteristic_VG,1,0.0001145698582948,0.0001145698582948,0.0001145698582948,73
PROVENANCE_AWARE,RANDOM_FOREST,config_stromEingaenge_IS2,1,4.5196124048263055e-05,4.5196124048263055e-05,4.5196124048263055e-05,74
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_characteristic_GP,1,7.293612846091731,7.293612846091731,7.293612846091731,1
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_devCategory_G,1,7.1408232527350455,7.1408232527350455,7.1408232527350455,2
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_steamApplication_N,1,5.940861300921011,5.940861300921011,5.940861300921011,3
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_devCategory_H,1,5.424167473490662,5.424167473490662,5.424167473490662,4
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_devCategory_S,1,5.379506677479113,5.379506677479113,5.379506677479113,5
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_steamApplication_H,1,4.282544334736258,4.282544334736258,4.282544334736258,6
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_waveInjector_NOVALUE,1,3.7983643277770263,3.7983643277770263,3.7983643277770263,7
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_characteristic_WD,1,3.790127551540449,3.790127551540449,3.790127551540449,8
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_stromSchaltbar_CS1,1,3.206826095364959,3.206826095364959,3.206826095364959,9
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_waveInjector_FWI,1,3.011068511355502,3.011068511355502,3.011068511355502,10
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_characteristic_CA,1,2.920524356306562,2.920524356306562,2.920524356306562,11
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_devCategory_F,1,2.8755550818132347,2.8755550818132347,2.8755550818132347,12
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_binaerOpenColl_MP_MP1,1,2.851391308265208,2.851391308265208,2.851391308265208,13
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_temperaturEingaenge_NOVALUE,1,2.7303481103284817,2.7303481103284817,2.7303481103284817,14
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_binaerDigitalOpenColl_MN_NOVALUE,1,2.4839288004229783,2.4839288004229783,2.4839288004229783,15
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_steamApplication_NOVALUE,1,2.4456127826062573,2.4456127826062573,2.4456127826062573,16
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_customUserFluid_1,1,2.379920054014968,2.379920054014968,2.379920054014968,17
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_binaerDigitalOpenColl_MN_MN1,1,2.366480689659328,2.366480689659328,2.366480689659328,18
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_dev_advMeterVerification_1,1,2.3622800389492107,2.3622800389492107,2.3622800389492107,19
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_dynamicGasMaster_1,1,2.3240323866288337,2.3240323866288337,2.3240323866288337,20
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_temperaturEingaenge_TT2,1,1.905570452444735,1.905570452444735,1.905570452444735,21
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_characteristic_TE,1,1.9055704524447328,1.9055704524447328,1.9055704524447328,22
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_binaerOpenColl_MP_NOVALUE,1,1.887394120151762,1.887394120151762,1.887394120151762,23
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_stromEingaenge_IS1,1,1.7477369577644692,1.7477369577644692,1.7477369577644692,24
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_stromSchaltbar_CS2,1,1.6918835968756722,1.6918835968756722,1.6918835968756722,25
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_characteristic_ST,1,1.658316966184756,1.658316966184756,1.658316966184756,26
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_temperaturEingaenge_TT1,1,1.612073474305398,1.612073474305398,1.612073474305398,27
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_customUserFluid_NOVALUE,1,1.592624237593416,1.592624237593416,1.592624237593416,28
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_dev_advMeterVerification_NOVALUE,1,1.5749842225276798,1.5749842225276798,1.5749842225276798,29
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_dynamicGasMaster_NOVALUE,1,1.536736570207308,1.536736570207308,1.536736570207308,30
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_binaerDigitalOpenColl_MN_MN2,1,1.399393918120559,1.399393918120559,1.399393918120559,31
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_binaerOpenColl_MP_MP4,1,1.264360812879561,1.264360812879561,1.264360812879561,32
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_binaerOpenColl_MP_MP2,1,1.0876594411876188,1.0876594411876188,1.0876594411876188,33
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_certification_NN,1,1.0752704409920324,1.0752704409920324,1.0752704409920324,34
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_characteristic_PW,1,1.047641919376464,1.047641919376464,1.047641919376464,35
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_powerSupply,1,1.0343157286911056,1.0343157286911056,1.0343157286911056,36
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_certification_MN,1,1.0075629760633733,1.0075629760633733,1.0075629760633733,37
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_stromEingaenge_NOVALUE,1,0.9960708379572224,0.9960708379572224,0.9960708379572224,38
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_stromSchaltbar_NOVALUE,1,0.7276466820676456,0.7276466820676456,0.7276466820676456,39
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_certification_CN,1,0.7195883514928848,0.7195883514928848,0.7195883514928848,40
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_dataInterface_MR,1,0.689482269982241,0.689482269982241,0.689482269982241,41
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_dataInterface_HS,1,0.6754045176302899,0.6754045176302899,0.6754045176302899,42
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_binaerDigitalOpenColl_MN_MN4,1,0.494649990935369,0.494649990935369,0.494649990935369,43
REALISTIC_BASELINE,LOGISTIC_REGRESSION,mandatory_satisfied,1,0.4680182287220021,0.4680182287220021,0.4680182287220021,44
REALISTIC_BASELINE,LOGISTIC_REGRESSION,mandatory_total,1,0.4680182287220021,0.4680182287220021,0.4680182287220021,45
REALISTIC_BASELINE,LOGISTIC_REGRESSION,preferred_satisfied,1,0.4404811209920944,0.4404811209920944,0.4404811209920944,46
REALISTIC_BASELINE,LOGISTIC_REGRESSION,preferred_total,1,0.4404811209920944,0.4404811209920944,0.4404811209920944,47
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_dataInterface_PA,1,0.428971141183317,0.428971141183317,0.428971141183317,48
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_explosionApproval_N,1,0.3938541282919089,0.3938541282919089,0.3938541282919089,49
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_protectionArea_N,1,0.3938541282919089,0.3938541282919089,0.3938541282919089,50
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_protectionArea_2,1,0.3934416881296192,0.3934416881296192,0.3934416881296192,51
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_dataInterface_NN,1,0.2309250758746471,0.2309250758746471,0.2309250758746471,52
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_explosionApproval_F,1,0.2003755468453112,0.2003755468453112,0.2003755468453112,53
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_numberOfChannels,1,0.1548638858428368,0.1548638858428368,0.1548638858428368,54
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_dataInterface_MT,1,0.1414773517155081,0.1414773517155081,0.1414773517155081,55
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_explosionApproval_K,1,0.1060790667849601,0.1060790667849601,0.1060790667849601,56
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_explosionApproval_A,1,0.0869870744993475,0.0869870744993475,0.0869870744993475,57
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_characteristic_VG,1,0.0753613490298486,0.0753613490298486,0.0753613490298486,58
REALISTIC_BASELINE,LOGISTIC_REGRESSION,config_stromEingaenge_IS2,1,0.0356296966143999,0.0356296966143999,0.0356296966143999,59
REALISTIC_BASELINE,RANDOM_FOREST,config_stromSchaltbar_NOVALUE,1,0.0918360742629759,0.0918360742629759,0.0918360742629759,1
REALISTIC_BASELINE,RANDOM_FOREST,config_temperaturEingaenge_NOVALUE,1,0.0737149448710385,0.0737149448710385,0.0737149448710385,2
REALISTIC_BASELINE,RANDOM_FOREST,config_temperaturEingaenge_TT1,1,0.0617301708490511,0.0617301708490511,0.0617301708490511,3
REALISTIC_BASELINE,RANDOM_FOREST,config_stromSchaltbar_CS1,1,0.0608861661046764,0.0608861661046764,0.0608861661046764,4
REALISTIC_BASELINE,RANDOM_FOREST,config_stromEingaenge_NOVALUE,1,0.0521542671628478,0.0521542671628478,0.0521542671628478,5
REALISTIC_BASELINE,RANDOM_FOREST,config_stromEingaenge_IS1,1,0.0506285865138908,0.0506285865138908,0.0506285865138908,6
REALISTIC_BASELINE,RANDOM_FOREST,config_customUserFluid_1,1,0.038201366288917,0.038201366288917,0.038201366288917,7
REALISTIC_BASELINE,RANDOM_FOREST,config_customUserFluid_NOVALUE,1,0.0368144048554746,0.0368144048554746,0.0368144048554746,8
REALISTIC_BASELINE,RANDOM_FOREST,mandatory_total,1,0.0244768682959283,0.0244768682959283,0.0244768682959283,9
REALISTIC_BASELINE,RANDOM_FOREST,mandatory_satisfied,1,0.0242010693070968,0.0242010693070968,0.0242010693070968,10
REALISTIC_BASELINE,RANDOM_FOREST,preferred_total,1,0.0235117446320438,0.0235117446320438,0.0235117446320438,11
REALISTIC_BASELINE,RANDOM_FOREST,preferred_satisfied,1,0.0234683468392905,0.0234683468392905,0.0234683468392905,12
REALISTIC_BASELINE,RANDOM_FOREST,config_dataInterface_NN,1,0.023341110265684,0.023341110265684,0.023341110265684,13
REALISTIC_BASELINE,RANDOM_FOREST,config_dataInterface_HS,1,0.0223533754856722,0.0223533754856722,0.0223533754856722,14
REALISTIC_BASELINE,RANDOM_FOREST,config_powerSupply,1,0.0221723453164884,0.0221723453164884,0.0221723453164884,15
REALISTIC_BASELINE,RANDOM_FOREST,config_devCategory_F,1,0.0216741754252737,0.0216741754252737,0.0216741754252737,16
