replicate,top1,mrr,ndcg5
482,0.9426229508196722,0.9713114754098361,0.9788238383196739
483,0.9262295081967213,0.9631147540983607,0.9727735064110092
484,0.9426229508196722,0.9702868852459017,0.9780031285020588
485,0.9385245901639344,0.9692622950819673,0.9773112553425075
486,0.9234972677595629,0.9614071038251366,0.9714915478203601
487,0.9426229508196722,0.9713114754098361,0.9788238383196738
488,0.9221311475409836,0.9603825136612022,0.970713783555433
489,0.9330601092896175,0.9665300546448088,0.9752944780396194
490,0.9508196721311475,0.975068306010929,0.9815754343348011
491,0.9467213114754098,0.9730191256830601,0.9800628513576349
492,0.9330601092896175,0.9665300546448088,0.9752944780396194
493,0.9494535519125683,0.9743852459016393,0.9810712400090791
494,0.9262295081967213,0.9631147540983607,0.9727735064110093
495,0.9221311475409836,0.960724043715847,0.970987353494638
496,0.9521857923497268,0.9760928961748634,0.9823531985997281
497,0.9371584699453552,0.9682377049180327,0.9765334910775806
498,0.9480874316939891,0.9733606557377049,0.9802934757441519
499,0.930327868852459,0.9651639344262295,0.9742860893881753
500,0.9221311475409836,0.960724043715847,0.970987353494638
501,0.930327868852459,0.9648224043715847,0.9740125194489703
502,0.9480874316939891,0.9740437158469946,0.9808406156225621
503,0.9316939890710383,0.9655054644808743,0.9745167137746923
504,0.9221311475409836,0.9610655737704918,0.9712609234338428
505,0.9549180327868853,0.9774590163934426,0.9833615872511722
506,0.9439890710382514,0.9716530054644809,0.9790544627061908
507,0.924863387978142,0.962431693989071,0.9722693120852871
508,0.9453551912568307,0.9723360655737705,0.9795586570319129
509,0.9344262295081968,0.9672131147540983,0.9757986723653417
510,0.9221311475409836,0.9610655737704918,0.9712609234338428
511,0.9316939890710383,0.9648224043715847,0.9739695738962825
512,0.9467213114754098,0.9723360655737705,0.9795157114792249
513,0.9357923497267759,0.967896174863388,0.9763028666910636
514,0.9289617486338798,0.9644808743169399,0.9737818950624533
515,0.9344262295081968,0.9672131147540983,0.9757986723653415
516,0.9412568306010929,0.9706284153005464,0.9783196439939517
517,0.9494535519125683,0.9747267759562842,0.981344809948284
518,0.9412568306010929,0.9706284153005464,0.9783196439939517
519,0.9371584699453552,0.9682377049180327,0.9765334910775806
520,0.9357923497267759,0.9668715846994536,0.9754821568734486
521,0.9330601092896175,0.9665300546448088,0.9752944780396194
522,0.9385245901639344,0.9689207650273224,0.9770376854033027
523,0.9193989071038251,0.9586748633879781,0.9694318249647839
524,0.930327868852459,0.9648224043715847,0.9740125194489704
525,0.924863387978142,0.9620901639344263,0.9719957421460822
526,0.9385245901639344,0.9685792349726776,0.9767641154640976
527,0.9234972677595629,0.9614071038251366,0.9714915478203601
528,0.9275956284153005,0.9634562841530054,0.9730041307975262
529,0.9330601092896175,0.9661885245901639,0.9750209081004143
530,0.9480874316939891,0.9737021857923497,0.980567045683357
531,0.9262295081967213,0.962431693989071,0.9722263665325992
532,0.930327868852459,0.9651639344262295,0.9742860893881753
533,0.9508196721311475,0.9747267759562842,0.9813018643955961
534,0.9508196721311475,0.9754098360655737,0.9818490042740061
535,0.9385245901639344,0.9692622950819673,0.9773112553425078
536,0.9467213114754098,0.9733606557377049,0.9803364212968401
537,0.9357923497267759,0.967896174863388,0.9763028666910636
538,0.9453551912568307,0.9726775956284153,0.9798322269711178
539,0.9385245901639344,0.9692622950819673,0.9773112553425076
540,0.9344262295081968,0.9668715846994536,0.9755251024261365
541,0.9357923497267759,0.967896174863388,0.9763028666910636
542,0.9439890710382514,0.9709699453551912,0.9785073228277809
543,0.9439890710382514,0.9719945355191257,0.9793280326453959
544,0.9275956284153005,0.9634562841530054,0.9730041307975262
545,0.9426229508196722,0.9709699453551912,0.9785502683804687
546,0.9180327868852459,0.9583333333333334,0.9692012005782669
547,0.9357923497267759,0.9675546448087432,0.9760292967518585
548,0.9344262295081968,0.9672131147540983,0.9757986723653415
549,0.9385245901639344,0.9692622950819673,0.9773112553425078
550,0.9357923497267759,0.9675546448087432,0.9760292967518585
551,0.9262295081967213,0.9627732240437158,0.9724999364718041
552,0.9289617486338798,0.9641393442622951,0.9735083251232481
553,0.9467213114754098,0.9733606557377049,0.9803364212968401
554,0.9262295081967213,0.9627732240437158,0.9724999364718042
555,0.9316939890710383,0.9651639344262295,0.9742431438354874
556,0.9467213114754098,0.9733606557377049,0.9803364212968401
557,0.9494535519125683,0.9743852459016393,0.9810712400090791
558,0.9480874316939891,0.9740437158469946,0.9808406156225621
559,0.9357923497267759,0.9665300546448088,0.9752085869342435
560,0.9398907103825137,0.9699453551912568,0.9778154496682298
561,0.9385245901639344,0.9692622950819673,0.9773112553425076
562,0.9275956284153005,0.9634562841530054,0.9730041307975262
563,0.9275956284153005,0.9631147540983607,0.9727305608583212
564,0.9084699453551912,0.9538934426229508,0.9659454102374175
565,0.9371584699453552,0.9672131147540983,0.9757127812599656
566,0.9344262295081968,0.9668715846994536,0.9755251024261365
567,0.9357923497267759,0.967896174863388,0.9763028666910636
568,0.9494535519125683,0.9747267759562842,0.9813448099482841
569,0.9371584699453552,0.967896174863388,0.9762599211383757
570,0.9412568306010929,0.9699453551912568,0.9777725041155418
571,0.9385245901639344,0.9682377049180327,0.9764905455248927
572,0.9275956284153005,0.9634562841530054,0.9730041307975262
573,0.9357923497267759,0.9675546448087432,0.9760292967518585
574,0.9262295081967213,0.9631147540983607,0.9727735064110092
575,0.9371584699453552,0.967896174863388,0.9762599211383757
576,0.9316939890710383,0.9658469945355191,0.9747902837138974
577,0.9426229508196722,0.9713114754098361,0.9788238383196738
578,0.9316939890710383,0.9658469945355191,0.9747902837138974
579,0.9316939890710383,0.9658469945355191,0.9747902837138974
580,0.9262295081967213,0.9617486338797814,0.9716792266541893
581,0.9439890710382514,0.9719945355191257,0.9793280326453959
582,0.9371584699453552,0.9685792349726776,0.9768070610167855
583,0.9426229508196722,0.9709699453551912,0.9785502683804689
584,0.9453551912568307,0.9723360655737705,0.979558657031913
585,0.9398907103825137,0.969603825136612,0.9775418797290248
586,0.9508196721311475,0.9754098360655737,0.9818490042740059
587,0.9453551912568307,0.9726775956284153,0.9798322269711178
588,0.9139344262295082,0.9566256830601093,0.9679621875403056
589,0.9344262295081968,0.9665300546448088,0.9752515324869314
590,0.9221311475409836,0.9603825136612022,0.970713783555433
591,0.9330601092896175,0.9665300546448088,0.9752944780396194
592,0.9480874316939891,0.9737021857923497,0.980567045683357
593,0.9275956284153005,0.9634562841530054,0.9730041307975262
594,0.9385245901639344,0.9685792349726776,0.9767641154640976
595,0.9357923497267759,0.9675546448087432,0.9760292967518585
596,0.9453551912568307,0.9723360655737705,0.9795586570319129
597,0.9453551912568307,0.9719945355191257,0.9792850870927079
598,0.9262295081967213,0.9627732240437158,0.9724999364718042
599,0.9426229508196722,0.9709699453551912,0.9785502683804689
600,0.9467213114754098,0.9730191256830601,0.9800628513576349
601,0.9344262295081968,0.9665300546448088,0.9752515324869314
602,0.9262295081967213,0.9627732240437158,0.9724999364718042
603,0.9453551912568307,0.9723360655737705,0.9795586570319129
604,0.9221311475409836,0.960724043715847,0.970987353494638
605,0.9221311475409836,0.960724043715847,0.970987353494638
606,0.924863387978142,0.9620901639344263,0.9719957421460822
607,0.9467213114754098,0.9730191256830601,0.9800628513576349
608,0.9371584699453552,0.9682377049180327,0.9765334910775807
609,0.924863387978142,0.9614071038251366,0.971448602267672
610,0.9316939890710383,0.9648224043715847,0.9739695738962825
611,0.9262295081967213,0.9631147540983607,0.9727735064110092
612,0.9371584699453552,0.9685792349726776,0.9768070610167855
613,0.9371584699453552,0.9682377049180327,0.9765334910775806
614,0.9467213114754098,0.9733606557377049,0.9803364212968401
615,0.9112021857923497,0.9538934426229508,0.9658595191320415
616,0.930327868852459,0.9648224043715847,0.9740125194489704
617,0.9357923497267759,0.967896174863388,0.9763028666910636
618,0.9426229508196722,0.9709699453551912,0.9785502683804689
619,0.924863387978142,0.9617486338797814,0.9717221722068771
620,0.9153005464480874,0.9569672131147541,0.9681928119268228
621,0.9357923497267759,0.9665300546448088,0.9752085869342435
622,0.9371584699453552,0.967896174863388,0.9762599211383757
623,0.9453551912568307,0.9723360655737705,0.9795586570319129
624,0.924863387978142,0.9620901639344263,0.9719957421460822
625,0.9412568306010929,0.9706284153005464,0.9783196439939517
626,0.9357923497267759,0.9675546448087432,0.9760292967518585
627,0.9193989071038251,0.9590163934426229,0.969705394903989
628,0.9521857923497268,0.975068306010929,0.9815324887821132
629,0.9275956284153005,0.9634562841530054,0.9730041307975262
630,0.9371584699453552,0.967896174863388,0.9762599211383757
631,0.9234972677595629,0.9617486338797814,0.9717651177595652
632,0.930327868852459,0.9651639344262295,0.9742860893881752
633,0.9289617486338798,0.9644808743169399,0.9737818950624533
634,0.9617486338797814,0.9808743169398907,0.9858825588797826
635,0.9357923497267759,0.9675546448087432,0.9760292967518585
636,0.9412568306010929,0.9706284153005464,0.9783196439939517
637,0.9398907103825137,0.9692622950819673,0.9772683097898195
638,0.9344262295081968,0.9668715846994536,0.9755251024261365
639,0.9193989071038251,0.9596994535519126,0.9702525347823988
640,0.9426229508196722,0.9709699453551912,0.9785502683804689
641,0.9494535519125683,0.9747267759562842,0.981344809948284
642,0.9412568306010929,0.9699453551912568,0.9777725041155418
643,0.924863387978142,0.962431693989071,0.9722693120852871
644,0.9357923497267759,0.9665300546448088,0.9752085869342435
645,0.9385245901639344,0.9689207650273224,0.9770376854033027
646,0.9385245901639344,0.9692622950819673,0.9773112553425076
647,0.9426229508196722,0.9713114754098361,0.9788238383196739
648,0.9330601092896175,0.9665300546448088,0.9752944780396194
649,0.9316939890710383,0.9658469945355191,0.9747902837138974
650,0.9344262295081968,0.9665300546448088,0.9752515324869314
651,0.9453551912568307,0.9726775956284153,0.9798322269711178
652,0.930327868852459,0.9644808743169399,0.9737389495097653
653,0.9426229508196722,0.9709699453551912,0.9785502683804689
654,0.9289617486338798,0.9637978142076503,0.9732347551840433
655,0.9207650273224044,0.9603825136612022,0.9707567291081209
656,0.9439890710382514,0.9716530054644809,0.9790544627061908
657,0.9316939890710383,0.9651639344262295,0.9742431438354874
658,0.9166666666666666,0.9583333333333334,0.9692441461309548
659,0.9480874316939891,0.9740437158469946,0.9808406156225621
660,0.9562841530054644,0.9778005464480874,0.9835922116376892
661,0.9221311475409836,0.960724043715847,0.9709873534946379
662,0.9357923497267759,0.9672131147540983,0.9757557268126535
663,0.9467213114754098,0.9733606557377049,0.9803364212968401
664,0.924863387978142,0.9620901639344263,0.9719957421460822
665,0.9508196721311475,0.975068306010929,0.9815754343348011
666,0.9439890710382514,0.9719945355191257,0.9793280326453959
667,0.9275956284153005,0.9637978142076503,0.9732777007367313
668,0.9357923497267759,0.9675546448087432,0.9760292967518585
669,0.9371584699453552,0.967896174863388,0.9762599211383755
670,0.9480874316939891,0.9733606557377049,0.9802934757441519
671,0.9385245901639344,0.9689207650273224,0.9770376854033027
672,0.9453551912568307,0.9726775956284153,0.9798322269711178
673,0.9344262295081968,0.9668715846994536,0.9755251024261365
674,0.9371584699453552,0.967896174863388,0.9762599211383757
675,0.9166666666666666,0.9576502732240437,0.968697006252545
676,0.9398907103825137,0.969603825136612,0.9775418797290246
677,0.9262295081967213,0.9631147540983607,0.9727735064110092
678,0.9385245901639344,0.9689207650273224,0.9770376854033027
679,0.9275956284153005,0.9637978142076503,0.9732777007367313
680,0.9357923497267759,0.9675546448087432,0.9760292967518585
681,0.9289617486338798,0.9634562841530054,0.9729611852448382
682,0.9357923497267759,0.967896174863388,0.9763028666910636
683,0.9275956284153005,0.9631147540983607,0.9727305608583211
684,0.9371584699453552,0.9685792349726776,0.9768070610167857
685,0.9357923497267759,0.967896174863388,0.9763028666910636
686,0.9207650273224044,0.9593579234972678,0.969936019290506
687,0.9412568306010929,0.9702868852459017,0.9780460740547469
688,0.9453551912568307,0.9719945355191257,0.9792850870927079
689,0.9439890710382514,0.9713114754098361,0.9787808927669859
690,0.9385245901639344,0.9685792349726776,0.9767641154640976
691,0.9043715846994536,0.9515027322404371,0.9641592573210463
692,0.9084699453551912,0.9538934426229508,0.9659454102374175
693,0.9398907103825137,0.9689207650273224,0.9769947398506147
694,0.9221311475409836,0.9603825136612022,0.970713783555433
695,0.9398907103825137,0.9692622950819673,0.9772683097898197
696,0.9412568306010929,0.9706284153005464,0.9783196439939517
697,0.930327868852459,0.9644808743169399,0.9737389495097653
698,0.9412568306010929,0.9706284153005464,0.9783196439939517
699,0.9275956284153005,0.9634562841530054,0.9730041307975262
700,0.9234972677595629,0.9610655737704918,0.971217977881155
701,0.930327868852459,0.9648224043715847,0.9740125194489704
702,0.9275956284153005,0.9637978142076503,0.9732777007367313
703,0.9344262295081968,0.9665300546448088,0.9752515324869314
704,0.9330601092896175,0.9661885245901639,0.9750209081004144
705,0.9385245901639344,0.9692622950819673,0.9773112553425078
706,0.9330601092896175,0.9665300546448088,0.9752944780396194
707,0.9385245901639344,0.9685792349726776,0.9767641154640976
708,0.924863387978142,0.9620901639344263,0.9719957421460822
709,0.9412568306010929,0.9706284153005464,0.9783196439939517
710,0.9371584699453552,0.9685792349726776,0.9768070610167855
711,0.9344262295081968,0.9665300546448088,0.9752515324869314
712,0.9549180327868853,0.9771174863387978,0.9830880173119673
713,0.9180327868852459,0.9583333333333334,0.9692012005782669
714,0.9139344262295082,0.9562841530054644,0.9676886176011007
715,0.9439890710382514,0.9719945355191257,0.9793280326453959
716,0.9344262295081968,0.9665300546448088,0.9752515324869314
717,0.9453551912568307,0.9716530054644809,0.9790115171535029
718,0.930327868852459,0.9648224043715847,0.9740125194489704
719,0.9426229508196722,0.9713114754098361,0.9788238383196738
720,0.9453551912568307,0.9723360655737705,0.9795586570319129
721,0.9398907103825137,0.969603825136612,0.9775418797290246
722,0.9316939890710383,0.9658469945355191,0.9747902837138973
723,0.9262295081967213,0.9631147540983607,0.9727735064110092
724,0.9316939890710383,0.9658469945355191,0.9747902837138974
725,0.9385245901639344,0.9689207650273224,0.9770376854033027
726,0.9453551912568307,0.9719945355191257,0.9792850870927079
727,0.9234972677595629,0.9610655737704918,0.9712179778811549
728,0.9344262295081968,0.9672131147540983,0.9757986723653413
729,0.9330601092896175,0.9665300546448088,0.9752944780396194
730,0.9590163934426229,0.9795081967213115,0.9848741702283386
731,0.9439890710382514,0.9719945355191257,0.9793280326453957
732,0.9275956284153005,0.9634562841530054,0.9730041307975262
733,0.9371584699453552,0.9685792349726776,0.9768070610167855
734,0.9385245901639344,0.9692622950819673,0.9773112553425076
735,0.9193989071038251,0.9590163934426229,0.9697053949039888
736,0.9316939890710383,0.9655054644808743,0.9745167137746923
737,0.9371584699453552,0.967896174863388,0.9762599211383757
738,0.930327868852459,0.9651639344262295,0.9742860893881752
739,0.9562841530054644,0.9781420765027322,0.9838657815768943
740,0.9153005464480874,0.9576502732240437,0.9687399518052329
741,0.9385245901639344,0.9692622950819673,0.9773112553425076
742,0.9344262295081968,0.9668715846994536,0.9755251024261365
743,0.9234972677595629,0.9617486338797814,0.971765117759565
744,0.9221311475409836,0.9603825136612022,0.970713783555433
745,0.9344262295081968,0.9668715846994536,0.9755251024261365
746,0.9508196721311475,0.9747267759562842,0.9813018643955961
747,0.9344262295081968,0.9668715846994536,0.9755251024261365
748,0.9234972677595629,0.9614071038251366,0.9714915478203601
749,0.9275956284153005,0.9617486338797814,0.9716362811015011
750,0.9385245901639344,0.9685792349726776,0.9767641154640976
751,0.9453551912568307,0.9726775956284153,0.9798322269711178
752,0.9371584699453552,0.9682377049180327,0.9765334910775807
753,0.9357923497267759,0.9672131147540983,0.9757557268126534
754,0.9467213114754098,0.9733606557377049,0.98033642129684
755,0.9275956284153005,0.9631147540983607,0.9727305608583211
756,0.9453551912568307,0.9726775956284153,0.9798322269711178
757,0.9357923497267759,0.9672131147540983,0.9757557268126535
758,0.9330601092896175,0.9661885245901639,0.9750209081004143
759,0.9262295081967213,0.962431693989071,0.9722263665325992
760,0.9371584699453552,0.9685792349726776,0.9768070610167855
761,0.9193989071038251,0.9593579234972678,0.9699789648431939
762,0.9385245901639344,0.9692622950819673,0.9773112553425076
763,0.924863387978142,0.962431693989071,0.9722693120852871
764,0.9357923497267759,0.9672131147540983,0.9757557268126534
765,0.9289617486338798,0.9641393442622951,0.9735083251232483
766,0.9385245901639344,0.9689207650273224,0.9770376854033025
767,0.9289617486338798,0.9644808743169399,0.9737818950624533
768,0.9289617486338798,0.9637978142076503,0.9732347551840433
769,0.9412568306010929,0.9702868852459017,0.9780460740547468
770,0.924863387978142,0.9617486338797814,0.9717221722068771
771,0.9316939890710383,0.9655054644808743,0.9745167137746923
772,0.9412568306010929,0.9699453551912568,0.9777725041155418
773,0.9480874316939891,0.9740437158469946,0.9808406156225621
774,0.9439890710382514,0.9716530054644809,0.9790544627061908
775,0.9412568306010929,0.9702868852459017,0.9780460740547468
776,0.924863387978142,0.962431693989071,0.9722693120852871
777,0.9426229508196722,0.9709699453551912,0.9785502683804689
778,0.9344262295081968,0.9665300546448088,0.9752515324869314
779,0.9426229508196722,0.9702868852459017,0.9780031285020586
780,0.930327868852459,0.9644808743169399,0.9737389495097653
781,0.9480874316939891,0.9740437158469946,0.9808406156225621
782,0.9508196721311475,0.975068306010929,0.9815754343348011
783,0.924863387978142,0.962431693989071,0.9722693120852871
784,0.924863387978142,0.9620901639344263,0.971995742146082
785,0.9330601092896175,0.9665300546448088,0.9752944780396194
786,0.9344262295081968,0.9665300546448088,0.9752515324869314
787,0.9480874316939891,0.9737021857923497,0.9805670456833571
788,0.9357923497267759,0.9668715846994536,0.9754821568734486
789,0.9207650273224044,0.9600409836065574,0.970483159168916
790,0.9371584699453552,0.9685792349726776,0.9768070610167857
791,0.9262295081967213,0.962431693989071,0.9722263665325992
792,0.9316939890710383,0.9655054644808743,0.9745167137746923
793,0.9426229508196722,0.9706284153005464,0.9782766984412637
794,0.9426229508196722,0.9706284153005464,0.9782766984412637
795,0.9453551912568307,0.9726775956284153,0.9798322269711178
796,0.9207650273224044,0.9600409836065574,0.970483159168916
797,0.9139344262295082,0.9559426229508197,0.9674150476618956
798,0.9344262295081968,0.9668715846994536,0.9755251024261365
799,0.9275956284153005,0.9634562841530054,0.9730041307975262
800,0.9344262295081968,0.9668715846994536,0.9755251024261365
801,0.930327868852459,0.9641393442622951,0.9734653795705605
802,0.9398907103825137,0.969603825136612,0.9775418797290246
803,0.9385245901639344,0.9692622950819673,0.9773112553425076
804,0.9371584699453552,0.9685792349726776,0.9768070610167855
805,0.924863387978142,0.962431693989071,0.9722693120852871
806,0.924863387978142,0.9617486338797814,0.9717221722068772
807,0.930327868852459,0.9651639344262295,0.9742860893881753
808,0.9439890710382514,0.9713114754098361,0.9787808927669857
809,0.9426229508196722,0.9702868852459017,0.9780031285020588
810,0.9412568306010929,0.9702868852459017,0.9780460740547468
811,0.9439890710382514,0.9716530054644809,0.9790544627061908
812,0.930327868852459,0.9648224043715847,0.9740125194489703
813,0.9439890710382514,0.9716530054644809,0.9790544627061908
814,0.912568306010929,0.9549180327868853,0.9666372833969685
815,0.9467213114754098,0.9730191256830601,0.9800628513576349
816,0.9357923497267759,0.9672131147540983,0.9757557268126534
817,0.9344262295081968,0.9668715846994536,0.9755251024261365
818,0.9412568306010929,0.9706284153005464,0.9783196439939517
819,0.9330601092896175,0.9658469945355191,0.9747473381612095
820,0.9275956284153005,0.9637978142076503,0.9732777007367313
821,0.9385245901639344,0.9692622950819673,0.9773112553425076
822,0.9330601092896175,0.9665300546448088,0.9752944780396194
823,0.9207650273224044,0.9596994535519126,0.970209589229711
824,0.9426229508196722,0.9713114754098361,0.9788238383196738
825,0.9344262295081968,0.9672131147540983,0.9757986723653415
826,0.9644808743169399,0.9818989071038251,0.9866173775920215
827,0.9289617486338798,0.9644808743169399,0.9737818950624533
828,0.9357923497267759,0.967896174863388,0.9763028666910636
829,0.9412568306010929,0.969603825136612,0.9774989341763367
830,0.9385245901639344,0.9682377049180327,0.9764905455248925
831,0.9549180327868853,0.9771174863387978,0.9830880173119673
832,0.9207650273224044,0.9600409836065574,0.9704831591689158
833,0.9330601092896175,0.9665300546448088,0.9752944780396194
834,0.9330601092896175,0.9661885245901639,0.9750209081004144
835,0.924863387978142,0.962431693989071,0.9722693120852871
836,0.9344262295081968,0.9672131147540983,0.9757986723653415
837,0.9508196721311475,0.9754098360655737,0.9818490042740061
838,0.9453551912568307,0.9726775956284153,0.9798322269711178
839,0.9357923497267759,0.9672131147540983,0.9757557268126537
840,0.9344262295081968,0.9668715846994536,0.9755251024261365
841,0.9508196721311475,0.975068306010929,0.9815754343348011
842,0.9316939890710383,0.9655054644808743,0.9745167137746925
843,0.9275956284153005,0.9627732240437158,0.9724569909191162
844,0.9316939890710383,0.9651639344262295,0.9742431438354874
845,0.9344262295081968,0.9668715846994536,0.9755251024261365
846,0.9412568306010929,0.9702868852459017,0.9780460740547468
847,0.9357923497267759,0.9675546448087432,0.9760292967518585
848,0.9467213114754098,0.9730191256830601,0.9800628513576349
849,0.9426229508196722,0.9709699453551912,0.9785502683804689
850,0.9453551912568307,0.9726775956284153,0.9798322269711179
851,0.9344262295081968,0.9665300546448088,0.9752515324869314
852,0.9344262295081968,0.9672131147540983,0.9757986723653415
853,0.9398907103825137,0.969603825136612,0.9775418797290246
854,0.930327868852459,0.9651639344262295,0.9742860893881753
855,0.9234972677595629,0.960724043715847,0.9709444079419501
856,0.930327868852459,0.9651639344262295,0.9742860893881753
857,0.9316939890710383,0.9658469945355191,0.9747902837138974
858,0.9467213114754098,0.9733606557377049,0.98033642129684
859,0.924863387978142,0.9614071038251366,0.971448602267672
860,0.9385245901639344,0.9689207650273224,0.9770376854033027
861,0.9344262295081968,0.9668715846994536,0.9755251024261364
862,0.9357923497267759,0.9675546448087432,0.9760292967518585
863,0.9357923497267759,0.967896174863388,0.9763028666910636
864,0.9371584699453552,0.9685792349726776,0.9768070610167855
865,0.9316939890710383,0.9648224043715847,0.9739695738962825
866,0.9344262295081968,0.9672131147540983,0.9757986723653413
867,0.9480874316939891,0.9740437158469946,0.9808406156225621
868,0.924863387978142,0.9620901639344263,0.9719957421460822
869,0.9262295081967213,0.9627732240437158,0.9724999364718042
870,0.9330601092896175,0.9665300546448088,0.9752944780396194
871,0.9344262295081968,0.9672131147540983,0.9757986723653417
872,0.9412568306010929,0.9706284153005464,0.9783196439939517
873,0.9398907103825137,0.9699453551912568,0.9778154496682298
874,0.9262295081967213,0.9627732240437158,0.9724999364718042
875,0.9371584699453552,0.9682377049180327,0.9765334910775806
876,0.9398907103825137,0.969603825136612,0.9775418797290248
877,0.9330601092896175,0.9661885245901639,0.9750209081004144
878,0.9412568306010929,0.9706284153005464,0.9783196439939517
879,0.9371584699453552,0.9682377049180327,0.9765334910775806
880,0.9316939890710383,0.9655054644808743,0.9745167137746923
881,0.9344262295081968,0.9672131147540983,0.9757986723653415
882,0.9371584699453552,0.9682377049180327,0.9765334910775805
883,0.9412568306010929,0.9706284153005464,0.9783196439939517
884,0.9412568306010929,0.9706284153005464,0.9783196439939517
885,0.9357923497267759,0.9675546448087432,0.9760292967518585
886,0.953551912568306,0.976775956284153,0.9828573929254503
887,0.9330601092896175,0.9658469945355191,0.9747473381612095
888,0.9398907103825137,0.9699453551912568,0.9778154496682298
889,0.953551912568306,0.976775956284153,0.9828573929254502
890,0.9385245901639344,0.9685792349726776,0.9767641154640976
891,0.9453551912568307,0.9726775956284153,0.9798322269711178
892,0.9153005464480874,0.957308743169399,0.9684663818660277
893,0.9617486338797814,0.980191256830601,0.9853354190013726
894,0.9467213114754098,0.9730191256830601,0.9800628513576349
895,0.9398907103825137,0.969603825136612,0.9775418797290246
896,0.9234972677595629,0.9614071038251366,0.9714915478203601
897,0.9180327868852459,0.9583333333333334,0.9692012005782669
898,0.9330601092896175,0.9655054644808743,0.9744737682220044
899,0.9453551912568307,0.9726775956284153,0.9798322269711178
900,0.9275956284153005,0.9634562841530054,0.9730041307975262
901,0.9412568306010929,0.9699453551912568,0.9777725041155418
902,0.9371584699453552,0.9682377049180327,0.9765334910775806
903,0.9412568306010929,0.9706284153005464,0.9783196439939517
904,0.9193989071038251,0.9593579234972678,0.9699789648431939
905,0.9153005464480874,0.9569672131147541,0.9681928119268226
906,0.9508196721311475,0.9754098360655737,0.9818490042740061
907,0.9316939890710383,0.9651639344262295,0.9742431438354874
908,0.9262295081967213,0.9631147540983607,0.9727735064110092
909,0.9398907103825137,0.9699453551912568,0.9778154496682298
910,0.9453551912568307,0.9726775956284153,0.9798322269711178
911,0.9153005464480874,0.9566256830601093,0.9679192419876178
912,0.9153005464480874,0.9566256830601093,0.9679192419876177
913,0.9153005464480874,0.957308743169399,0.9684663818660277
914,0.9330601092896175,0.9665300546448088,0.9752944780396194
915,0.930327868852459,0.9648224043715847,0.9740125194489704
916,0.9344262295081968,0.9668715846994536,0.9755251024261365
917,0.9330601092896175,0.9661885245901639,0.9750209081004144
918,0.930327868852459,0.9648224043715847,0.9740125194489704
919,0.9316939890710383,0.9648224043715847,0.9739695738962825
920,0.9357923497267759,0.9665300546448088,0.9752085869342435
921,0.9412568306010929,0.9702868852459017,0.9780460740547465
922,0.9275956284153005,0.9631147540983607,0.9727305608583212
923,0.9385245901639344,0.9692622950819673,0.9773112553425078
924,0.9398907103825137,0.969603825136612,0.9775418797290246
925,0.9453551912568307,0.9719945355191257,0.9792850870927079
926,0.9357923497267759,0.9675546448087432,0.9760292967518585
927,0.9262295081967213,0.9631147540983607,0.9727735064110092
928,0.9275956284153005,0.9634562841530054,0.9730041307975262
929,0.9193989071038251,0.9583333333333334,0.969158255025579
930,0.9426229508196722,0.9713114754098361,0.9788238383196738
931,0.9330601092896175,0.9661885245901639,0.9750209081004144
932,0.9412568306010929,0.9702868852459017,0.9780460740547465
933,0.9371584699453552,0.9682377049180327,0.9765334910775805
934,0.9344262295081968,0.9661885245901639,0.9749779625477263
935,0.9398907103825137,0.969603825136612,0.9775418797290246
936,0.9549180327868853,0.9774590163934426,0.9833615872511722
937,0.930327868852459,0.9651639344262295,0.9742860893881752
938,0.9385245901639344,0.9689207650273224,0.9770376854033027
939,0.9357923497267759,0.967896174863388,0.9763028666910636
940,0.9385245901639344,0.9685792349726776,0.9767641154640976
941,0.9357923497267759,0.9675546448087432,0.9760292967518585
942,0.930327868852459,0.9648224043715847,0.9740125194489704
943,0.9480874316939891,0.9740437158469946,0.9808406156225621
944,0.9439890710382514,0.9713114754098361,0.9787808927669859
945,0.9316939890710383,0.9655054644808743,0.9745167137746923
946,0.9221311475409836,0.9593579234972678,0.969893073737818
947,0.9590163934426229,0.9795081967213115,0.9848741702283386
948,0.9467213114754098,0.9733606557377049,0.9803364212968401
949,0.9453551912568307,0.9726775956284153,0.9798322269711178
950,0.9426229508196722,0.9709699453551912,0.9785502683804689
951,0.9344262295081968,0.9668715846994536,0.9755251024261365
952,0.9153005464480874,0.957308743169399,0.9684663818660277
953,0.9398907103825137,0.969603825136612,0.9775418797290246
954,0.9385245901639344,0.9692622950819673,0.9773112553425078
955,0.9398907103825137,0.969603825136612,0.9775418797290246
956,0.9467213114754098,0.9730191256830601,0.9800628513576349
957,0.9508196721311475,0.9754098360655737,0.9818490042740061
958,0.924863387978142,0.9617486338797814,0.9717221722068772
959,0.9316939890710383,0.9651639344262295,0.9742431438354874
960,0.9098360655737705,0.9545765027322405,0.9664496045631396
961,0.9330601092896175,0.9658469945355191,0.9747473381612095
962,0.9234972677595629,0.9614071038251366,0.9714915478203601
963,0.9344262295081968,0.9668715846994536,0.9755251024261365
964,0.9344262295081968,0.9665300546448088,0.9752515324869314
965,0.9344262295081968,0.9668715846994536,0.9755251024261365
966,0.9508196721311475,0.975068306010929,0.9815754343348011
967,0.9371584699453552,0.9682377049180327,0.9765334910775806
